#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2019 04 16 21 00  96  1.9  4.4 99.00 99.00 99.00 999 1018.9  24.7  24.7 999.0 99.0 99.00
2019 04 16 21 06 102  1.9  4.5 99.00 99.00 99.00 999 1018.9  25.0  24.8 999.0 99.0 99.00
2019 04 16 21 12 104  3.7  5.6 99.00 99.00 99.00 999 1018.8  25.3  24.8 999.0 99.0 99.00
2019 04 16 21 18  96  2.0  4.3 99.00 99.00 99.00 999 1018.8  25.3  24.8 999.0 99.0 99.00
2019 04 16 21 24 100  2.4  4.9 99.00 99.00 99.00 999 1018.8  25.4  24.8 999.0 99.0 99.00
2019 04 16 21 30 102  3.5  5.6 99.00 99.00 99.00 999 1018.8  25.6  24.8 999.0 99.0 99.00
2019 04 16 21 36 105  4.4  6.8 99.00 99.00 99.00 999 1018.7  25.7  24.8 999.0 99.0 99.00
2019 04 16 21 42 104  3.5  6.4 99.00 99.00 99.00 999 1018.7  25.9  24.9 999.0 99.0 99.00
2019 04 16 21 48 102  3.6  6.2 99.00 99.00 99.00 999 1018.6  26.1  24.9 999.0 99.0 99.00
2019 04 16 21 54  99  3.3  6.2 99.00 99.00 99.00 999 1018.5  25.6  24.9 999.0 99.0 99.00
2019 04 16 22 00  94  2.5  5.7 99.00 99.00 99.00 999 1018.5  25.4  24.9 999.0 99.0 99.00
2019 04 16 22 06  97  2.1  5.2 99.00 99.00 99.00 999 1018.5  25.3  24.9 999.0 99.0 99.00
2019 04 16 22 12 100  2.9  5.4 99.00 99.00 99.00 999 1018.4  25.8  25.0 999.0 99.0 99.00
2019 04 16 22 18  96  2.6  5.0 99.00 99.00 99.00 999 1018.4  25.6  25.0 999.0 99.0 99.00
2019 04 16 22 24  96  2.3  5.2 99.00 99.00 99.00 999 1018.4  25.5  25.0 999.0 99.0 99.00
2019 04 16 22 30 115  3.8  5.5 99.00 99.00 99.00 999 1018.4  25.8  25.0 999.0 99.0 99.00
2019 04 16 22 36 103  3.5  6.1 99.00 99.00 99.00 999 1018.3  25.9  25.0 999.0 99.0 99.00
2019 04 16 22 42 105  4.6  6.6 99.00 99.00 99.00 999 1018.2  26.2  25.1 999.0 99.0 99.00
2019 04 16 22 48 101  3.5  5.8 99.00 99.00 99.00 999 1018.1  26.0  25.1 999.0 99.0 99.00
2019 04 16 22 54 100  3.4  5.8 99.00 99.00 99.00 999 1018.1  25.7  25.1 999.0 99.0 99.00
2019 04 16 23 00 104  3.0  5.2 99.00 99.00 99.00 999 1018.1  25.8  25.1 999.0 99.0 99.00
2019 04 16 23 06  91  2.6  5.2 99.00 99.00 99.00 999 1018.0  25.2  25.1 999.0 99.0 99.00
2019 04 16 23 12  91  1.6  4.1 99.00 99.00 99.00 999 1018.0  25.6  25.1 999.0 99.0 99.00
2019 04 16 23 18 100  2.5  4.8 99.00 99.00 99.00 999 1018.0  25.8  25.2 999.0 99.0 99.00
2019 04 16 23 24  88  1.3  3.7 99.00 99.00 99.00 999 1018.0  25.4  25.2 999.0 99.0 99.00
2019 04 16 23 30  72  2.4  5.3 99.00 99.00 99.00 999 1017.9  25.0  25.2 999.0 99.0 99.00
2019 04 16 23 36  27  3.4  4.0 99.00 99.00 99.00 999 1017.8  24.4  25.2 999.0 99.0 99.00
2019 04 16 23 42  26  3.7  5.1 99.00 99.00 99.00 999 1017.8  24.0  25.2 999.0 99.0 99.00
2019 04 16 23 48  19  3.3  4.2 99.00 99.00 99.00 999 1017.8  24.0  25.2 999.0 99.0 99.00
2019 04 16 23 54  20  3.6  4.3 99.00 99.00 99.00 999 1017.7  23.8  25.2 999.0 99.0 99.00
2019 04 17 00 00  27  3.5  4.6 99.00 99.00 99.00 999 1017.6  23.8  25.2 999.0 99.0 99.00
2019 04 17 00 06  35  3.6  5.5 99.00 99.00 99.00 999 1017.4  24.0  25.2 999.0 99.0 99.00
2019 04 17 00 12  42  3.9  5.0 99.00 99.00 99.00 999 1017.3  24.1  25.3 999.0 99.0 99.00
2019 04 17 00 18  44  3.7  5.0 99.00 99.00 99.00 999 1017.3  24.0  25.3 999.0 99.0 99.00
2019 04 17 00 24  58  3.5  6.2 99.00 99.00 99.00 999 1017.3  24.3  25.3 999.0 99.0 99.00
2019 04 17 00 30  36  4.0  5.1 99.00 99.00 99.00 999 1017.3  24.1  25.3 999.0 99.0 99.00
2019 04 17 00 36  53  3.6  6.0 99.00 99.00 99.00 999 1017.3  24.1  25.3 999.0 99.0 99.00
2019 04 17 00 42  40  4.1  5.9 99.00 99.00 99.00 999 1017.2  23.6  25.3 999.0 99.0 99.00
2019 04 17 00 48  51  3.5  5.2 99.00 99.00 99.00 999 1017.1  24.1  25.3 999.0 99.0 99.00
2019 04 17 00 54  32  4.5  5.6 99.00 99.00 99.00 999 1017.1  23.9  25.3 999.0 99.0 99.00
2019 04 17 01 00  43  4.2  5.1 99.00 99.00 99.00 999 1017.1  24.0  25.3 999.0 99.0 99.00
2019 04 17 01 06  46  4.5  5.1 99.00 99.00 99.00 999 1017.0  24.2  25.3 999.0 99.0 99.00
2019 04 17 01 12  44  3.9  6.0 99.00 99.00 99.00 999 1017.0  24.1  25.3 999.0 99.0 99.00
2019 04 17 01 18  52  3.7  5.3 99.00 99.00 99.00 999 1016.9  24.3  25.3 999.0 99.0 99.00
2019 04 17 01 24  44  3.8  5.5 99.00 99.00 99.00 999 1016.9  24.4  25.3 999.0 99.0 99.00
2019 04 17 01 30  19  4.2  5.5 99.00 99.00 99.00 999 1016.9  24.1  25.3 999.0 99.0 99.00
2019 04 17 01 36   4  4.4  6.2 99.00 99.00 99.00 999 1016.9  24.0  25.3 999.0 99.0 99.00
2019 04 17 01 42  11  4.2  6.0 99.00 99.00 99.00 999 1017.0  24.0  25.3 999.0 99.0 99.00
2019 04 17 01 48  24  3.7  5.3 99.00 99.00 99.00 999 1017.0  24.2  25.3 999.0 99.0 99.00
2019 04 17 01 54  22  4.5  6.9 99.00 99.00 99.00 999 1016.9  24.3  25.3 999.0 99.0 99.00
2019 04 17 02 00  19  4.1  5.7 99.00 99.00 99.00 999 1016.9  23.9  25.3 999.0 99.0 99.00
2019 04 17 02 06  18  3.5  5.0 99.00 99.00 99.00 999 1016.9  23.9  25.4 999.0 99.0 99.00
2019 04 17 02 12  42  4.6  5.7 99.00 99.00 99.00 999 1016.8  24.2  25.4 999.0 99.0 99.00
2019 04 17 02 18  56  4.5  6.5 99.00 99.00 99.00 999 1016.8  24.5  25.4 999.0 99.0 99.00
2019 04 17 02 24  50  5.6  6.9 99.00 99.00 99.00 999 1016.9  24.4  25.4 999.0 99.0 99.00
2019 04 17 02 30  73  3.3  7.0 99.00 99.00 99.00 999 1016.9  24.5  25.4 999.0 99.0 99.00
2019 04 17 02 36  95  2.1  5.5 99.00 99.00 99.00 999 1016.9  24.4  25.4 999.0 99.0 99.00
2019 04 17 02 42  95  1.9  4.9 99.00 99.00 99.00 999 1016.9  24.6  25.4 999.0 99.0 99.00
2019 04 17 02 48  95  1.9  4.5 99.00 99.00 99.00 999 1017.0  24.5  25.4 999.0 99.0 99.00
2019 04 17 02 54  92  1.8  5.2 99.00 99.00 99.00 999 1017.0  24.3  25.4 999.0 99.0 99.00
2019 04 17 03 00  22  4.8  5.9 99.00 99.00 99.00 999 1017.1  23.8  25.4 999.0 99.0 99.00
2019 04 17 03 06  55  3.5  5.3 99.00 99.00 99.00 999 1017.2  24.0  25.5 999.0 99.0 99.00
2019 04 17 03 12  35  4.8  5.8 99.00 99.00 99.00 999 1017.2  23.6  25.5 999.0 99.0 99.00
2019 04 17 03 18  65  5.1  7.5 99.00 99.00 99.00 999 1017.2  23.3  25.5 999.0 99.0 99.00
2019 04 17 03 24  46  4.1  6.8 99.00 99.00 99.00 999 1017.3  23.2  25.5 999.0 99.0 99.00
2019 04 17 03 30  68  2.8  4.6 99.00 99.00 99.00 999 1017.4  23.2  25.5 999.0 99.0 99.00
2019 04 17 03 36  90  2.2  4.5 99.00 99.00 99.00 999 1017.4  23.2  25.5 999.0 99.0 99.00
2019 04 17 03 42  85  3.8  5.2 99.00 99.00 99.00 999 1017.4  23.1  25.5 999.0 99.0 99.00
2019 04 17 03 48  80  4.3  6.6 99.00 99.00 99.00 999 1017.4  23.2  25.5 999.0 99.0 99.00
2019 04 17 03 54  89  1.9  4.2 99.00 99.00 99.00 999 1017.5  23.7  25.6 999.0 99.0 99.00
2019 04 17 04 00  86  2.2  5.4 99.00 99.00 99.00 999 1017.5  23.7  25.6 999.0 99.0 99.00
2019 04 17 04 06  81  2.4  4.8 99.00 99.00 99.00 999 1017.5  24.0  25.6 999.0 99.0 99.00
2019 04 17 04 12  91  2.1  5.2 99.00 99.00 99.00 999 1017.6  23.9  25.6 999.0 99.0 99.00
2019 04 17 04 18  86  3.1  5.7 99.00 99.00 99.00 999 1017.6  23.8  25.6 999.0 99.0 99.00
2019 04 17 04 24  81  3.5  5.9 99.00 99.00 99.00 999 1017.6  23.6  25.6 999.0 99.0 99.00
2019 04 17 04 30  87  2.5  5.5 99.00 99.00 99.00 999 1017.6  23.9  25.6 999.0 99.0 99.00
2019 04 17 04 36  74  4.0  6.6 99.00 99.00 99.00 999 1017.7  23.8  25.6 999.0 99.0 99.00
2019 04 17 04 42  78  4.4  7.0 99.00 99.00 99.00 999 1017.8  23.8  25.6 999.0 99.0 99.00
2019 04 17 04 48  76  4.4  6.8 99.00 99.00 99.00 999 1017.9  23.7  25.6 999.0 99.0 99.00
2019 04 17 04 54  74  4.5  5.5 99.00 99.00 99.00 999 1017.9  23.8  25.6 999.0 99.0 99.00
2019 04 17 05 00  69  6.7  7.6 99.00 99.00 99.00 999 1018.0  23.0  25.6 999.0 99.0 99.00
2019 04 17 05 06  70  4.5  7.1 99.00 99.00 99.00 999 1018.1  23.1  25.6 999.0 99.0 99.00
2019 04 17 05 12  68  3.9  5.2 99.00 99.00 99.00 999 1018.2  23.1  25.7 999.0 99.0 99.00
2019 04 17 05 18  76  4.5  5.5 99.00 99.00 99.00 999 1018.3  23.5  25.7 999.0 99.0 99.00
2019 04 17 05 24  83  3.1  4.9 99.00 99.00 99.00 999 1018.3  23.7  25.7 999.0 99.0 99.00
2019 04 17 05 30  87  2.9  5.1 99.00 99.00 99.00 999 1018.3  23.7  25.7 999.0 99.0 99.00
2019 04 17 05 36  84  2.7  5.3 99.00 99.00 99.00 999 1018.4  23.7  25.7 999.0 99.0 99.00
2019 04 17 05 42  90  2.6  5.8 99.00 99.00 99.00 999 1018.4  23.8  25.7 999.0 99.0 99.00
2019 04 17 05 48  81  4.1  6.0 99.00 99.00 99.00 999 1018.5  23.8  25.7 999.0 99.0 99.00
2019 04 17 05 54  89  3.4  7.7 99.00 99.00 99.00 999 1018.5  24.0  25.7 999.0 99.0 99.00
2019 04 17 06 00  88  2.3  5.1 99.00 99.00 99.00 999 1018.6  24.0  25.7 999.0 99.0 99.00
2019 04 17 06 06  97  2.5  6.0 99.00 99.00 99.00 999 1018.6  23.9  25.7 999.0 99.0 99.00
2019 04 17 06 12  97  3.1  6.8 99.00 99.00 99.00 999 1018.7  23.9  25.7 999.0 99.0 99.00
2019 04 17 06 18  93  2.5  6.8 99.00 99.00 99.00 999 1018.7  23.9  25.7 999.0 99.0 99.00
2019 04 17 06 24  92  2.2  4.8 99.00 99.00 99.00 999 1018.7  23.9  25.7 999.0 99.0 99.00
2019 04 17 06 30  99  2.0  5.2 99.00 99.00 99.00 999 1018.9  23.9  25.7 999.0 99.0 99.00
2019 04 17 06 36  88  3.3  6.7 99.00 99.00 99.00 999 1018.9  23.9  25.7 999.0 99.0 99.00
2019 04 17 06 42  82  3.4  6.4 99.00 99.00 99.00 999 1018.9  24.0  25.7 999.0 99.0 99.00
2019 04 17 06 48  80  4.3  5.8 99.00 99.00 99.00 999 1018.9  23.9  25.7 999.0 99.0 99.00
2019 04 17 06 54  86  3.8  6.2 99.00 99.00 99.00 999 1018.9  23.8  25.7 999.0 99.0 99.00
2019 04 17 07 00  85  4.1  6.6 99.00 99.00 99.00 999 1019.0  24.0  25.7 999.0 99.0 99.00
2019 04 17 07 06  87  3.9  6.0 99.00 99.00 99.00 999 1019.1  24.0  25.7 999.0 99.0 99.00
2019 04 17 07 12  94  3.0  6.3 99.00 99.00 99.00 999 1019.1  23.9  25.7 999.0 99.0 99.00
2019 04 17 07 18  94  2.4  4.9 99.00 99.00 99.00 999 1019.2  24.1  25.7 999.0 99.0 99.00
2019 04 17 07 24  94  3.7  5.8 99.00 99.00 99.00 999 1019.2  23.9  25.7 999.0 99.0 99.00
2019 04 17 07 30  90  3.0  7.5 99.00 99.00 99.00 999 1019.2  23.4  25.7 999.0 99.0 99.00
2019 04 17 07 36  93  2.7  5.8 99.00 99.00 99.00 999 1019.2  23.7  25.7 999.0 99.0 99.00
2019 04 17 07 42  87  3.3  5.6 99.00 99.00 99.00 999 1019.4  23.4  25.7 999.0 99.0 99.00
2019 04 17 07 48  94  3.3  5.8 99.00 99.00 99.00 999 1019.4  23.5  25.7 999.0 99.0 99.00
2019 04 17 07 54  96  3.1  6.5 99.00 99.00 99.00 999 1019.4  23.6  25.7 999.0 99.0 99.00
2019 04 17 08 00  96  3.5  6.0 99.00 99.00 99.00 999 1019.4  23.6  25.7 999.0 99.0 99.00
2019 04 17 08 06  94  3.3  6.2 99.00 99.00 99.00 999 1019.4  23.6  25.7 999.0 99.0 99.00
2019 04 17 08 12  96  2.5  6.1 99.00 99.00 99.00 999 1019.5  23.5  25.7 999.0 99.0 99.00
2019 04 17 08 18  88  2.1  5.0 99.00 99.00 99.00 999 1019.5  23.6  25.7 999.0 99.0 99.00
2019 04 17 08 24  87  1.8  4.8 99.00 99.00 99.00 999 1019.5  23.5  25.7 999.0 99.0 99.00
2019 04 17 08 30  92  2.2  5.0 99.00 99.00 99.00 999 1019.5  23.6  25.7 999.0 99.0 99.00
2019 04 17 08 36  94  2.8  4.8 99.00 99.00 99.00 999 1019.4  23.6  25.7 999.0 99.0 99.00
2019 04 17 08 42  89  1.7  5.6 99.00 99.00 99.00 999 1019.4  23.6  25.7 999.0 99.0 99.00
2019 04 17 08 48  94  1.5  4.5 99.00 99.00 99.00 999 1019.5  23.6  25.7 999.0 99.0 99.00
2019 04 17 08 54  95  1.8  4.3 99.00 99.00 99.00 999 1019.5  23.7  25.7 999.0 99.0 99.00
2019 04 17 09 00  88  1.8  3.6 99.00 99.00 99.00 999 1019.6  23.7  25.7 999.0 99.0 99.00
2019 04 17 09 06  94  2.2  4.0 99.00 99.00 99.00 999 1019.7  23.7  25.7 999.0 99.0 99.00
2019 04 17 09 12  95  1.5  3.7 99.00 99.00 99.00 999 1019.6  23.8  25.7 999.0 99.0 99.00
2019 04 17 09 18  78  3.2  4.6 99.00 99.00 99.00 999 1019.6  23.7  25.7 999.0 99.0 99.00
2019 04 17 09 24  87  2.3  4.3 99.00 99.00 99.00 999 1019.6  23.8  25.7 999.0 99.0 99.00
2019 04 17 09 30  64  3.7  4.9 99.00 99.00 99.00 999 1019.6  23.8  25.7 999.0 99.0 99.00
2019 04 17 09 36  86  2.4  5.1 99.00 99.00 99.00 999 1019.6  23.8  25.7 999.0 99.0 99.00
2019 04 17 09 42  65  3.3  4.2 99.00 99.00 99.00 999 1019.5  23.8  25.7 999.0 99.0 99.00
2019 04 17 09 48  71  3.0  4.3 99.00 99.00 99.00 999 1019.5  23.9  25.7 999.0 99.0 99.00
2019 04 17 09 54  74  3.0  5.7 99.00 99.00 99.00 999 1019.5  23.8  25.7 999.0 99.0 99.00
2019 04 17 10 00  66  3.4  4.6 99.00 99.00 99.00 999 1019.4  23.9  25.7 999.0 99.0 99.00
2019 04 17 10 06  68  3.2  4.8 99.00 99.00 99.00 999 1019.3  23.9  25.7 999.0 99.0 99.00
2019 04 17 10 12  72  4.0  5.6 99.00 99.00 99.00 999 1019.2  23.7  25.7 999.0 99.0 99.00
2019 04 17 10 18  74  4.5  5.7 99.00 99.00 99.00 999 1019.1  23.8  25.7 999.0 99.0 99.00
2019 04 17 10 24  70  4.3  5.4 99.00 99.00 99.00 999 1019.0  23.9  25.7 999.0 99.0 99.00
2019 04 17 10 30  72  4.7  5.5 99.00 99.00 99.00 999 1019.0  24.0  25.7 999.0 99.0 99.00
2019 04 17 10 36  74  3.5  4.9 99.00 99.00 99.00 999 1019.0  23.8  25.7 999.0 99.0 99.00
2019 04 17 10 42  85  3.2  5.6 99.00 99.00 99.00 999 1018.8  23.8  25.7 999.0 99.0 99.00
2019 04 17 10 48  87  1.7  5.5 99.00 99.00 99.00 999 1018.7  24.0  25.7 999.0 99.0 99.00
2019 04 17 10 54  87  3.3  5.8 99.00 99.00 99.00 999 1018.6  23.8  25.7 999.0 99.0 99.00
2019 04 17 11 00  98  1.8  5.7 99.00 99.00 99.00 999 1018.5  24.0  25.7 999.0 99.0 99.00
2019 04 17 11 06  77  5.4  7.0 99.00 99.00 99.00 999 1018.3  23.8  25.7 999.0 99.0 99.00
2019 04 17 11 12  91  2.3  5.1 99.00 99.00 99.00 999 1018.3  24.0  25.7 999.0 99.0 99.00
2019 04 17 11 18  82  4.3  6.3 99.00 99.00 99.00 999 1018.2  23.7  25.7 999.0 99.0 99.00
2019 04 17 11 24  87  3.3  5.8 99.00 99.00 99.00 999 1018.1  23.8  25.7 999.0 99.0 99.00
2019 04 17 11 30  89  3.4  6.6 99.00 99.00 99.00 999 1018.1  23.8  25.7 999.0 99.0 99.00
2019 04 17 11 36  90  2.4  4.9 99.00 99.00 99.00 999 1018.0  23.9  25.7 999.0 99.0 99.00
2019 04 17 11 42  92  2.6  6.0 99.00 99.00 99.00 999 1018.0  24.0  25.6 999.0 99.0 99.00
2019 04 17 11 48  87  3.4  5.9 99.00 99.00 99.00 999 1018.0  23.8  25.6 999.0 99.0 99.00
2019 04 17 11 54  87  3.5  5.4 99.00 99.00 99.00 999 1018.0  23.9  25.6 999.0 99.0 99.00
2019 04 17 12 00  92  2.3  5.7 99.00 99.00 99.00 999 1017.9  23.9  25.6 999.0 99.0 99.00
2019 04 17 12 06  72  3.8  6.1 99.00 99.00 99.00 999 1017.9  23.9  25.6 999.0 99.0 99.00
2019 04 17 12 12  84  3.3  5.4 99.00 99.00 99.00 999 1017.8  23.9  25.6 999.0 99.0 99.00
2019 04 17 12 18  79  4.5  5.9 99.00 99.00 99.00 999 1017.8  23.8  25.6 999.0 99.0 99.00
2019 04 17 12 24  88  2.2  5.0 99.00 99.00 99.00 999 1017.7  23.9  25.6 999.0 99.0 99.00
2019 04 17 12 30  83  4.0  6.1 99.00 99.00 99.00 999 1017.6  23.8  25.6 999.0 99.0 99.00
2019 04 17 12 36  95  2.1  6.2 99.00 99.00 99.00 999 1017.6  23.9  25.6 999.0 99.0 99.00
2019 04 17 12 42  93  2.6  5.7 99.00 99.00 99.00 999 1017.6  23.8  25.6 999.0 99.0 99.00
2019 04 17 12 48  90  2.3  4.6 99.00 99.00 99.00 999 1017.6  23.8  25.6 999.0 99.0 99.00
2019 04 17 12 54  84  3.8  6.5 99.00 99.00 99.00 999 1017.5  23.8  25.6 999.0 99.0 99.00
2019 04 17 13 00  78  5.7  7.3 99.00 99.00 99.00 999 1017.5  23.8  25.6 999.0 99.0 99.00
2019 04 17 13 06  81  4.1  6.7 99.00 99.00 99.00 999 1017.5  23.8  25.6 999.0 99.0 99.00
2019 04 17 13 12  87  3.6  5.8 99.00 99.00 99.00 999 1017.4  23.7  25.6 999.0 99.0 99.00
2019 04 17 13 18  85  2.8  4.9 99.00 99.00 99.00 999 1017.3  23.8  25.6 999.0 99.0 99.00
2019 04 17 13 24  90  2.1  6.5 99.00 99.00 99.00 999 1017.3  23.9  25.6 999.0 99.0 99.00
2019 04 17 13 30  85  3.7  5.9 99.00 99.00 99.00 999 1017.3  23.7  25.6 999.0 99.0 99.00
2019 04 17 13 36  87  2.5  4.9 99.00 99.00 99.00 999 1017.3  23.7  25.6 999.0 99.0 99.00
2019 04 17 13 42  82  4.2  5.6 99.00 99.00 99.00 999 1017.3  23.8  25.6 999.0 99.0 99.00
2019 04 17 13 48  75  3.3  5.4 99.00 99.00 99.00 999 1017.2  23.8  25.6 999.0 99.0 99.00
2019 04 17 13 54  78  3.7  5.6 99.00 99.00 99.00 999 1017.2  23.7  25.6 999.0 99.0 99.00
2019 04 17 14 00  79  3.6  6.0 99.00 99.00 99.00 999 1017.3  23.8  25.6 999.0 99.0 99.00
2019 04 17 14 06  92  2.6  5.5 99.00 99.00 99.00 999 1017.3  23.8  25.6 999.0 99.0 99.00
2019 04 17 14 12  92  2.3  4.5 99.00 99.00 99.00 999 1017.3  23.8  25.6 999.0 99.0 99.00
2019 04 17 14 18  96  2.2  4.6 99.00 99.00 99.00 999 1017.4  23.9  25.6 999.0 99.0 99.00
2019 04 17 14 24  87  3.3  5.8 99.00 99.00 99.00 999 1017.4  23.5  25.6 999.0 99.0 99.00
2019 04 17 14 30  93  2.4  6.8 99.00 99.00 99.00 999 1017.5  23.6  25.6 999.0 99.0 99.00
2019 04 17 14 36  79  3.8  6.0 99.00 99.00 99.00 999 1017.5  23.7  25.6 999.0 99.0 99.00
2019 04 17 14 42  82  3.4  5.9 99.00 99.00 99.00 999 1017.6  23.7  25.6 999.0 99.0 99.00
2019 04 17 14 48  82  3.3  5.3 99.00 99.00 99.00 999 1017.6  23.7  25.6 999.0 99.0 99.00
2019 04 17 14 54  81  3.4  5.4 99.00 99.00 99.00 999 1017.6  23.6  25.6 999.0 99.0 99.00
2019 04 17 15 00  80  4.0  5.3 99.00 99.00 99.00 999 1017.6  23.6  25.6 999.0 99.0 99.00
2019 04 17 15 06  85  3.6  7.0 99.00 99.00 99.00 999 1017.6  23.7  25.6 999.0 99.0 99.00
2019 04 17 15 12  92  2.2  5.1 99.00 99.00 99.00 999 1017.7  23.7  25.6 999.0 99.0 99.00
2019 04 17 15 18  92  1.9  4.8 99.00 99.00 99.00 999 1017.8  23.5  25.6 999.0 99.0 99.00
2019 04 17 15 24  92  1.2  3.2 99.00 99.00 99.00 999 1017.8  23.5  25.6 999.0 99.0 99.00
2019 04 17 15 30  97  0.9  4.5 99.00 99.00 99.00 999 1017.8  23.6  25.6 999.0 99.0 99.00
2019 04 17 15 36  87  3.9  5.6 99.00 99.00 99.00 999 1017.9  23.6  25.6 999.0 99.0 99.00
2019 04 17 15 42  83  3.4  5.4 99.00 99.00 99.00 999 1017.9  23.4  25.6 999.0 99.0 99.00
2019 04 17 15 48  80  4.1  5.9 99.00 99.00 99.00 999 1017.9  23.1  25.5 999.0 99.0 99.00
2019 04 17 15 54  83  3.2  5.7 99.00 99.00 99.00 999 1018.0  23.3  25.5 999.0 99.0 99.00
2019 04 17 16 00  73  4.2  6.3 99.00 99.00 99.00 999 1018.0  23.3  25.5 999.0 99.0 99.00
2019 04 17 16 06  80  4.4  7.2 99.00 99.00 99.00 999 1018.2  23.3  25.5 999.0 99.0 99.00
2019 04 17 16 12  78  6.0  8.4 99.00 99.00 99.00 999 1018.3  23.2  25.5 999.0 99.0 99.00
2019 04 17 16 18  88  3.2  8.7 99.00 99.00 99.00 999 1018.4  22.7  25.5 999.0 99.0 99.00
2019 04 17 16 24  90  2.7  6.2 99.00 99.00 99.00 999 1018.5  22.7  25.5 999.0 99.0 99.00
2019 04 17 16 30  75  4.2  5.9 99.00 99.00 99.00 999 1018.5  22.6  25.5 999.0 99.0 99.00
2019 04 17 16 36  73  4.8  6.1 99.00 99.00 99.00 999 1018.6  23.1  25.5 999.0 99.0 99.00
2019 04 17 16 42  91  2.3  6.0 99.00 99.00 99.00 999 1018.6  23.2  25.5 999.0 99.0 99.00
2019 04 17 16 48  86  3.8  6.9 99.00 99.00 99.00 999 1018.7  23.1  25.5 999.0 99.0 99.00
2019 04 17 16 54  89  2.6  5.6 99.00 99.00 99.00 999 1018.8  23.3  25.5 999.0 99.0 99.00
2019 04 17 17 00  86  3.3  5.9 99.00 99.00 99.00 999 1018.9  23.2  25.5 999.0 99.0 99.00
2019 04 17 17 06  90  2.1  4.6 99.00 99.00 99.00 999 1018.9  23.4  25.5 999.0 99.0 99.00
2019 04 17 17 12  76  4.0  6.0 99.00 99.00 99.00 999 1019.0  23.5  25.5 999.0 99.0 99.00
2019 04 17 17 18  88  1.9  5.1 99.00 99.00 99.00 999 1019.1  23.9  25.5 999.0 99.0 99.00
2019 04 17 17 24  79  4.6  5.9 99.00 99.00 99.00 999 1019.1  23.6  25.5 999.0 99.0 99.00
2019 04 17 17 30  82  3.9  6.8 99.00 99.00 99.00 999 1019.1  23.7  25.5 999.0 99.0 99.00
2019 04 17 17 36  78  3.6  6.8 99.00 99.00 99.00 999 1019.2  23.9  25.5 999.0 99.0 99.00
2019 04 17 17 42  74  4.1  6.3 99.00 99.00 99.00 999 1019.3  23.7  25.5 999.0 99.0 99.00
2019 04 17 17 48  78  4.1  6.5 99.00 99.00 99.00 999 1019.3  24.1  25.5 999.0 99.0 99.00
2019 04 17 17 54  80  5.6  7.5 99.00 99.00 99.00 999 1019.3  24.1  25.5 999.0 99.0 99.00
2019 04 17 18 00  81  3.8  6.3 99.00 99.00 99.00 999 1019.4  23.8  25.5 999.0 99.0 99.00
2019 04 17 18 06  79  5.0  7.0 99.00 99.00 99.00 999 1019.4  24.2  25.5 999.0 99.0 99.00
2019 04 17 18 12  84  6.1  8.6 99.00 99.00 99.00 999 1019.5  24.3  25.5 999.0 99.0 99.00
2019 04 17 18 18  87  4.3  8.0 99.00 99.00 99.00 999 1019.5  24.6  25.5 999.0 99.0 99.00
2019 04 17 18 24  90  4.3  7.4 99.00 99.00 99.00 999 1019.6  24.4  25.5 999.0 99.0 99.00
2019 04 17 18 30  92  4.0  7.2 99.00 99.00 99.00 999 1019.6  24.4  25.5 999.0 99.0 99.00
2019 04 17 18 36  94  3.9  6.8 99.00 99.00 99.00 999 1019.7  24.7  25.5 999.0 99.0 99.00
2019 04 17 18 42  94  3.0  6.2 99.00 99.00 99.00 999 1019.7  24.9  25.5 999.0 99.0 99.00
2019 04 17 18 48  95  3.4  6.6 99.00 99.00 99.00 999 1019.8  24.6  25.5 999.0 99.0 99.00
2019 04 17 18 54  92  3.8  7.8 99.00 99.00 99.00 999 1019.9  24.8  25.5 999.0 99.0 99.00
2019 04 17 19 00  95  3.3  6.2 99.00 99.00 99.00 999 1019.9  24.9  25.5 999.0 99.0 99.00
2019 04 17 19 06  98  4.7  8.4 99.00 99.00 99.00 999 1019.9  25.0  25.5 999.0 99.0 99.00
2019 04 17 19 12  88  3.7  7.3 99.00 99.00 99.00 999 1020.0  25.1  25.5 999.0 99.0 99.00
2019 04 17 19 18 100  3.9  7.0 99.00 99.00 99.00 999 1020.0  25.5  25.5 999.0 99.0 99.00
2019 04 17 19 24  85  4.8  7.4 99.00 99.00 99.00 999 1020.0  24.9  25.5 999.0 99.0 99.00
2019 04 17 19 30  88  4.1  6.3 99.00 99.00 99.00 999 1020.1  25.0  25.5 999.0 99.0 99.00
2019 04 17 19 36  88  4.2  7.6 99.00 99.00 99.00 999 1020.1  24.7  25.5 999.0 99.0 99.00
2019 04 17 19 42  91  3.3  7.2 99.00 99.00 99.00 999 1020.1  24.9  25.5 999.0 99.0 99.00
2019 04 17 19 48  99  2.4  7.5 99.00 99.00 99.00 999 1020.1  25.3  25.5 999.0 99.0 99.00
2019 04 17 19 54  96  3.1  7.7 99.00 99.00 99.00 999 1020.1  25.4  25.5 999.0 99.0 99.00
2019 04 17 20 00  94  2.6  5.4 99.00 99.00 99.00 999 1020.2  25.3  25.5 999.0 99.0 99.00
