#YY	MM	DD	hh	mm	WDIR	WSPD	GST	WVHT	DPD	APD	MWD	PRES	ATMP	WTMP	DEWP	VIS	PTDY	TIDE	Num
2019	5	13	7	6	50	2.6	3.6	MM	MM	MM	MM	1018	25	28.3	MM	MM	MM	MM	5875
2019	5	13	7	12	50	2.6	3.1	MM	MM	MM	MM	1018.1	24.9	28.3	MM	MM	MM	MM	5874
2019	5	13	7	18	50	2.6	3.6	MM	MM	MM	MM	1018.1	25.1	28.3	MM	MM	MM	MM	5873
2019	5	13	7	24	60	2.1	3.1	MM	MM	MM	MM	1018.1	25	28.3	MM	MM	MM	MM	5872
2019	5	13	7	30	40	2.1	2.6	MM	MM	MM	MM	1018.3	25	28.3	MM	MM	MM	MM	5871
2019	5	13	7	36	50	2.1	2.6	MM	MM	MM	MM	1018.3	25	28.3	MM	MM	MM	MM	5870
2019	5	13	7	42	50	2.1	2.6	MM	MM	MM	MM	1018.4	24.8	28.3	MM	MM	MM	MM	5869
2019	5	13	7	48	50	2.1	2.6	MM	MM	MM	MM	1018.4	25	28.3	MM	MM	MM	MM	5868
2019	5	13	7	54	50	2.6	2.6	MM	MM	MM	MM	1018.4	25	28.3	MM	MM	MM	MM	5867
2019	5	13	8	0	50	2.1	2.6	MM	MM	MM	MM	1018.4	24.9	28.3	MM	MM	1.9	MM	5866
2019	5	13	8	6	40	1.5	2.6	MM	MM	MM	MM	1018.4	25	28.3	MM	MM	MM	MM	5865
2019	5	13	8	12	50	2.1	2.6	MM	MM	MM	MM	1018.4	25	28.3	MM	MM	MM	MM	5864
2019	5	13	8	18	50	2.1	2.6	MM	MM	MM	MM	1018.5	24.9	28.3	MM	MM	MM	MM	5863
2019	5	13	8	24	40	1.5	2.1	MM	MM	MM	MM	1018.5	24.9	28.3	MM	MM	MM	MM	5862
2019	5	13	8	30	50	1	2.1	MM	MM	MM	MM	1018.5	24.9	28.3	MM	MM	MM	MM	5861
2019	5	13	8	36	50	1.5	2.1	MM	MM	MM	MM	1018.5	24.8	28.3	MM	MM	MM	MM	5860
2019	5	13	8	42	50	1	1.5	MM	MM	MM	MM	1018.6	24.9	28.2	MM	MM	MM	MM	5859
2019	5	13	8	48	70	1.5	2.1	MM	MM	MM	MM	1018.6	24.9	28.2	MM	MM	MM	MM	5858
2019	5	13	8	54	80	1.5	2.6	MM	MM	MM	MM	1018.6	24.9	28.2	MM	MM	MM	MM	5857
2019	5	13	9	0	50	1.5	2.6	MM	MM	MM	MM	1018.6	24.9	28.2	MM	MM	1.5	MM	5856
2019	5	13	9	6	60	1.5	2.1	MM	MM	MM	MM	1018.5	24.8	28.2	MM	MM	MM	MM	5855
2019	5	13	9	12	70	1.5	2.1	MM	MM	MM	MM	1018.5	24.8	28.2	MM	MM	MM	MM	5854
2019	5	13	9	18	70	1.5	2.1	MM	MM	MM	MM	1018.5	24.8	28.2	MM	MM	MM	MM	5853
2019	5	13	9	24	50	1.5	2.1	MM	MM	MM	MM	1018.4	24.9	28.2	MM	MM	MM	MM	5852
2019	5	13	9	30	50	2.1	2.6	MM	MM	MM	MM	1018.4	24.9	28.2	MM	MM	MM	MM	5851
2019	5	13	9	36	60	1.5	2.6	MM	MM	MM	MM	1018.4	25	28.2	MM	MM	MM	MM	5850
2019	5	13	9	42	70	1.5	2.1	MM	MM	MM	MM	1018.4	24.7	28.2	MM	MM	MM	MM	5849
2019	5	13	9	48	60	2.1	2.6	MM	MM	MM	MM	1018.3	24.8	28.2	MM	MM	MM	MM	5848
2019	5	13	9	54	40	2.1	2.6	MM	MM	MM	MM	1018.3	24.8	28.2	MM	MM	MM	MM	5847
2019	5	13	10	0	30	1.5	2.6	MM	MM	MM	MM	1018.2	24.9	28.2	MM	MM	0.3	MM	5846
2019	5	13	10	6	60	1	2.1	MM	MM	MM	MM	1018.2	24.9	28.2	MM	MM	MM	MM	5845
2019	5	13	10	12	10	2.1	2.6	MM	MM	MM	MM	1018.2	24.9	28.2	MM	MM	MM	MM	5844
2019	5	13	10	18	10	1.5	2.6	MM	MM	MM	MM	1018.1	25	28.2	MM	MM	MM	MM	5843
2019	5	13	10	24	10	1.5	2.6	MM	MM	MM	MM	1018.1	24.9	28.2	MM	MM	MM	MM	5842
2019	5	13	10	30	360	1.5	2.1	MM	MM	MM	MM	1018	25	28.2	MM	MM	MM	MM	5841
2019	5	13	10	36	320	2.1	2.6	MM	MM	MM	MM	1018	25	28.2	MM	MM	MM	MM	5840
2019	5	13	10	42	320	2.6	3.1	MM	MM	MM	MM	1018	24.9	28.2	MM	MM	MM	MM	5839
2019	5	13	10	48	320	2.6	3.1	MM	MM	MM	MM	1018	24.8	28.2	MM	MM	MM	MM	5838
2019	5	13	10	54	320	2.1	3.1	MM	MM	MM	MM	1017.9	24.7	28.2	MM	MM	MM	MM	5837
2019	5	13	11	0	320	2.1	2.6	MM	MM	MM	MM	1017.8	24.7	28.2	MM	MM	-0.6	MM	5836
2019	5	13	11	6	320	1.5	2.6	MM	MM	MM	MM	1017.8	24.8	28.2	MM	MM	MM	MM	5835
2019	5	13	11	12	290	1.5	2.1	MM	MM	MM	MM	1017.7	24.7	28.2	MM	MM	MM	MM	5834
2019	5	13	11	18	290	1.5	2.6	MM	MM	MM	MM	1017.7	24.5	28.2	MM	MM	MM	MM	5833
2019	5	13	11	24	270	1	2.6	MM	MM	MM	MM	1017.7	24.3	28.2	MM	MM	MM	MM	5832
2019	5	13	11	30	280	1	2.6	MM	MM	MM	MM	1017.6	24.3	28.2	MM	MM	MM	MM	5831
2019	5	13	11	36	280	1	2.1	MM	MM	MM	MM	1017.6	24.3	28.2	MM	MM	MM	MM	5830
2019	5	13	11	42	270	1	2.6	MM	MM	MM	MM	1017.5	24.2	28.2	MM	MM	MM	MM	5829
2019	5	13	11	48	280	1	2.1	MM	MM	MM	MM	1017.4	24.2	28.2	MM	MM	MM	MM	5828
2019	5	13	11	54	270	1	2.1	MM	MM	MM	MM	1017.3	24.2	28.2	MM	MM	MM	MM	5827
2019	5	13	12	0	240	0.5	1.5	MM	MM	MM	MM	1017.2	24.3	28.2	MM	MM	-1.4	MM	5826
2019	5	13	12	6	260	0.5	1	MM	MM	MM	MM	1017.2	24.2	28.2	MM	MM	MM	MM	5825
2019	5	13	12	12	260	1	2.1	MM	MM	MM	MM	1017.1	24.1	28.2	MM	MM	MM	MM	5824
2019	5	13	12	18	250	1	2.1	MM	MM	MM	MM	1017.1	24	28.2	MM	MM	MM	MM	5823
2019	5	13	12	24	260	1	2.1	MM	MM	MM	MM	1017.1	23.8	28.2	MM	MM	MM	MM	5822
2019	5	13	12	30	250	1.5	2.1	MM	MM	MM	MM	1017.1	23.9	28.2	MM	MM	MM	MM	5821
2019	5	13	12	36	260	1	1.5	MM	MM	MM	MM	1017.1	23.9	28.2	MM	MM	MM	MM	5820
2019	5	13	12	42	280	1.5	2.1	MM	MM	MM	MM	1017	23.9	28.2	MM	MM	MM	MM	5819
2019	5	13	12	48	270	1	2.1	MM	MM	MM	MM	1017	23.9	28.2	MM	MM	MM	MM	5818
2019	5	13	12	54	290	1	2.1	MM	MM	MM	MM	1017	24.1	28.2	MM	MM	MM	MM	5817
2019	5	13	13	0	260	0.5	1.5	MM	MM	MM	MM	1017	24.1	28.2	MM	MM	-1.2	MM	5816
2019	5	13	13	6	260	0.5	1.5	MM	MM	MM	MM	1016.9	23.9	28.2	MM	MM	MM	MM	5815
2019	5	13	13	12	270	0.5	1.5	MM	MM	MM	MM	1016.9	23.9	28.2	MM	MM	MM	MM	5814
2019	5	13	13	18	270	0.5	1.5	MM	MM	MM	MM	1016.9	23.9	28.2	MM	MM	MM	MM	5813
2019	5	13	13	24	250	1	1.5	MM	MM	MM	MM	1016.9	23.8	28.1	MM	MM	MM	MM	5812
2019	5	13	13	30	260	0.5	1.5	MM	MM	MM	MM	1016.8	23.8	28.1	MM	MM	MM	MM	5811
2019	5	13	13	36	270	0.5	1.5	MM	MM	MM	MM	1016.8	23.7	28.1	MM	MM	MM	MM	5810
2019	5	13	13	42	MM	0	2.1	MM	MM	MM	MM	1016.9	23.7	28.1	MM	MM	MM	MM	5809
2019	5	13	13	48	270	1	1.5	MM	MM	MM	MM	1016.9	23.6	28.1	MM	MM	MM	MM	5808
2019	5	13	13	54	260	0.5	2.1	MM	MM	MM	MM	1016.9	23.7	28.1	MM	MM	MM	MM	5807
2019	5	13	14	0	270	0.5	1.5	MM	MM	MM	MM	1016.9	23.6	28.1	MM	MM	-0.9	MM	5806
2019	5	13	14	6	270	1.5	2.6	MM	MM	MM	MM	1016.9	23.8	28.1	MM	MM	MM	MM	5805
2019	5	13	14	12	260	1	1.5	MM	MM	MM	MM	1016.9	23.8	28.1	MM	MM	MM	MM	5804
2019	5	13	14	18	250	0.5	2.1	MM	MM	MM	MM	1016.9	23.7	28.1	MM	MM	MM	MM	5803
2019	5	13	14	24	270	1.5	3.1	MM	MM	MM	MM	1016.9	23.7	28.1	MM	MM	MM	MM	5802
2019	5	13	14	30	270	1	2.6	MM	MM	MM	MM	1016.9	23.7	28.1	MM	MM	MM	MM	5801
2019	5	13	14	36	280	1.5	2.6	MM	MM	MM	MM	1016.9	24	28.1	MM	MM	MM	MM	5800
2019	5	13	14	42	280	1.5	2.6	MM	MM	MM	MM	1016.9	23.8	28.1	MM	MM	MM	MM	5799
2019	5	13	14	48	290	1.5	2.6	MM	MM	MM	MM	1016.9	24.1	28.1	MM	MM	MM	MM	5798
2019	5	13	14	54	280	1	2.1	MM	MM	MM	MM	1016.9	24.1	28.1	MM	MM	MM	MM	5797
2019	5	13	15	0	280	1	2.1	MM	MM	MM	MM	1017	24.2	28.1	MM	MM	0	MM	5796
2019	5	13	15	6	300	1.5	2.1	MM	MM	MM	MM	1017	24.2	28.1	MM	MM	MM	MM	5795
2019	5	13	15	12	310	1.5	2.1	MM	MM	MM	MM	1017	24.2	28.1	MM	MM	MM	MM	5794
2019	5	13	15	18	320	1.5	2.1	MM	MM	MM	MM	1017.1	24.2	28.1	MM	MM	MM	MM	5793
2019	5	13	15	24	310	1	2.1	MM	MM	MM	MM	1017	24.2	28.1	MM	MM	MM	MM	5792
2019	5	13	15	30	310	1.5	2.1	MM	MM	MM	MM	1017.1	24.2	28.1	MM	MM	MM	MM	5791
2019	5	13	15	36	10	1.5	2.6	MM	MM	MM	MM	1017.1	24.5	28	MM	MM	MM	MM	5790
2019	5	13	15	42	30	4.6	5.7	MM	MM	MM	MM	1017.1	24.8	28	MM	MM	MM	MM	5789
2019	5	13	15	48	40	5.1	6.2	MM	MM	MM	MM	1017.2	24.6	28	MM	MM	MM	MM	5788
2019	5	13	15	54	30	4.1	5.1	MM	MM	MM	MM	1017.2	24.6	28	MM	MM	MM	MM	5787
2019	5	13	16	0	30	4.6	5.7	MM	MM	MM	MM	1017.3	24.6	28	MM	MM	0.3	MM	5786
2019	5	13	16	6	30	4.6	5.7	MM	MM	MM	MM	1017.4	24.5	28	MM	MM	MM	MM	5785
2019	5	13	16	12	40	4.1	5.1	MM	MM	MM	MM	1017.4	24.6	28	MM	MM	MM	MM	5784
2019	5	13	16	18	40	4.6	5.1	MM	MM	MM	MM	1017.4	24.6	28	MM	MM	MM	MM	5783
2019	5	13	16	24	40	4.6	5.1	MM	MM	MM	MM	1017.4	24.7	28	MM	MM	MM	MM	5782
2019	5	13	16	30	40	4.1	5.7	MM	MM	MM	MM	1017.5	24.8	28	MM	MM	MM	MM	5781
2019	5	13	16	36	30	4.1	5.7	MM	MM	MM	MM	1017.6	24.8	28	MM	MM	MM	MM	5780
2019	5	13	16	42	30	4.6	5.1	MM	MM	MM	MM	1017.6	24.9	28	MM	MM	MM	MM	5779
2019	5	13	16	48	30	3.6	5.1	MM	MM	MM	MM	1017.6	25.1	28	MM	MM	MM	MM	5778
2019	5	13	16	54	40	3.6	4.6	MM	MM	MM	MM	1017.7	25	28	MM	MM	MM	MM	5777
2019	5	13	17	0	20	3.6	4.1	MM	MM	MM	MM	1017.8	24.9	28	MM	MM	0.9	MM	5776
2019	5	13	17	6	20	3.1	3.6	MM	MM	MM	MM	1017.9	25	27.9	MM	MM	MM	MM	5775
2019	5	13	17	12	10	3.1	4.1	MM	MM	MM	MM	1018	25.2	27.9	MM	MM	MM	MM	5774
2019	5	13	17	18	20	3.1	3.6	MM	MM	MM	MM	1018.1	25	27.9	MM	MM	MM	MM	5773
2019	5	13	17	24	10	3.1	4.1	MM	MM	MM	MM	1018.2	24.9	27.9	MM	MM	MM	MM	5772
2019	5	13	17	30	10	2.6	3.6	MM	MM	MM	MM	1018.2	24.9	27.9	MM	MM	MM	MM	5771
2019	5	13	17	36	360	3.1	3.6	MM	MM	MM	MM	1018.2	24.9	27.9	MM	MM	MM	MM	5770
2019	5	13	17	42	350	2.6	3.6	MM	MM	MM	MM	1018.3	25.1	27.9	MM	MM	MM	MM	5769
2019	5	13	17	48	350	2.6	3.1	MM	MM	MM	MM	1018.3	24.9	27.9	MM	MM	MM	MM	5768
2019	5	13	17	54	330	3.1	3.6	MM	MM	MM	MM	1018.3	24.8	27.9	MM	MM	MM	MM	5767
2019	5	13	18	0	320	3.1	4.1	MM	MM	MM	MM	1018.4	24.7	27.9	MM	MM	1.4	MM	5766
2019	5	13	18	6	330	3.1	3.6	MM	MM	MM	MM	1018.4	24.7	27.9	MM	MM	MM	MM	5765
2019	5	13	18	12	310	3.6	4.1	MM	MM	MM	MM	1018.4	24.6	27.8	MM	MM	MM	MM	5764
2019	5	13	18	18	330	3.1	4.1	MM	MM	MM	MM	1018.5	24.9	27.8	MM	MM	MM	MM	5763
2019	5	13	18	24	300	3.6	4.6	MM	MM	MM	MM	1018.4	24.6	27.8	MM	MM	MM	MM	5762
2019	5	13	18	30	310	3.1	4.1	MM	MM	MM	MM	1018.5	24.7	27.8	MM	MM	MM	MM	5761
2019	5	13	18	36	300	3.1	3.6	MM	MM	MM	MM	1018.5	24.6	27.8	MM	MM	MM	MM	5760
2019	5	13	18	42	300	3.1	3.6	MM	MM	MM	MM	1018.6	24.6	27.8	MM	MM	MM	MM	5759
2019	5	13	18	48	310	3.6	4.1	MM	MM	MM	MM	1018.6	24.7	27.8	MM	MM	MM	MM	5758
2019	5	13	18	54	310	3.1	4.1	MM	MM	MM	MM	1018.6	24.9	27.8	MM	MM	MM	MM	5757
2019	5	13	19	0	310	2.6	3.6	MM	MM	MM	MM	1018.7	24.6	27.8	MM	MM	1.4	MM	5756
2019	5	13	19	6	360	2.6	3.6	MM	MM	MM	MM	1018.7	24.8	27.7	MM	MM	MM	MM	5755
2019	5	13	19	12	310	3.6	4.1	MM	MM	MM	MM	1018.7	25	27.7	MM	MM	MM	MM	5754
2019	5	13	19	18	300	2.1	3.6	MM	MM	MM	MM	1018.7	25.1	27.7	MM	MM	MM	MM	5753
2019	5	13	19	24	340	2.1	3.1	MM	MM	MM	MM	1018.6	25.3	27.7	MM	MM	MM	MM	5752
2019	5	13	19	30	350	3.1	4.1	MM	MM	MM	MM	1018.7	25.4	27.7	MM	MM	MM	MM	5751
2019	5	13	19	36	50	4.1	5.1	MM	MM	MM	MM	1018.7	25.8	27.7	MM	MM	MM	MM	5750
2019	5	13	19	42	40	4.6	5.1	MM	MM	MM	MM	1018.7	25.6	27.7	MM	MM	MM	MM	5749
2019	5	13	19	48	30	4.1	6.2	MM	MM	MM	MM	1018.7	26	27.7	MM	MM	MM	MM	5748
2019	5	13	19	54	60	3.6	5.1	MM	MM	MM	MM	1018.7	26.1	27.7	MM	MM	MM	MM	5747
2019	5	13	20	0	60	4.1	5.1	MM	MM	MM	MM	1018.6	26.1	27.7	MM	MM	0.8	MM	5746
2019	5	13	20	6	70	4.1	5.7	MM	MM	MM	MM	1018.5	26.5	27.7	MM	MM	MM	MM	5745
2019	5	13	20	12	60	3.6	6.2	MM	MM	MM	MM	1018.4	26.5	27.7	MM	MM	MM	MM	5744
2019	5	13	20	18	50	4.6	5.7	MM	MM	MM	MM	1018.4	26.3	27.7	MM	MM	MM	MM	5743
2019	5	13	20	24	60	4.1	6.2	MM	MM	MM	MM	1018.4	26.5	27.7	MM	MM	MM	MM	5742
2019	5	13	20	30	50	4.1	6.2	MM	MM	MM	MM	1018.4	26.4	27.7	MM	MM	MM	MM	5741
2019	5	13	20	36	50	4.6	5.7	MM	MM	MM	MM	1018.3	26.2	27.7	MM	MM	MM	MM	5740
2019	5	13	20	42	60	4.1	5.7	MM	MM	MM	MM	1018.3	26.6	27.7	MM	MM	MM	MM	5739
2019	5	13	20	48	50	4.1	5.1	MM	MM	MM	MM	1018.3	26.4	27.7	MM	MM	MM	MM	5738
2019	5	13	20	54	50	4.6	5.7	MM	MM	MM	MM	1018.3	25.7	27.7	MM	MM	MM	MM	5737
2019	5	13	21	0	50	3.6	5.1	MM	MM	MM	MM	1018.3	26.1	27.7	MM	MM	0	MM	5736
2019	5	13	21	6	20	4.1	4.6	MM	MM	MM	MM	1018.3	25.5	27.7	MM	MM	MM	MM	5735
2019	5	13	21	12	10	4.1	4.6	MM	MM	MM	MM	1018.2	25.6	27.7	MM	MM	MM	MM	5734
2019	5	13	21	18	10	4.1	4.6	MM	MM	MM	MM	1018.2	25.7	27.8	MM	MM	MM	MM	5733
2019	5	13	21	24	10	4.1	4.6	MM	MM	MM	MM	1018.2	25.5	27.8	MM	MM	MM	MM	5732
2019	5	13	21	30	20	4.1	5.1	MM	MM	MM	MM	1018.2	25.3	27.8	MM	MM	MM	MM	5731
2019	5	13	21	36	360	3.6	4.6	MM	MM	MM	MM	1018.2	25.3	27.8	MM	MM	MM	MM	5730
2019	5	13	21	42	360	4.1	4.6	MM	MM	MM	MM	1018.2	25.6	27.8	MM	MM	MM	MM	5729
2019	5	13	21	48	360	4.1	4.6	MM	MM	MM	MM	1018.2	25.5	27.8	MM	MM	MM	MM	5728
2019	5	13	21	54	10	3.6	4.6	MM	MM	MM	MM	1018.2	25.5	27.8	MM	MM	MM	MM	5727
2019	5	13	22	0	10	4.1	5.1	MM	MM	MM	MM	1018.1	25.5	27.8	MM	MM	-0.6	MM	5726
2019	5	13	22	6	10	4.1	4.6	MM	MM	MM	MM	1018.1	25.6	27.8	MM	MM	MM	MM	5725
2019	5	13	22	12	20	4.6	5.1	MM	MM	MM	MM	1018.1	25.4	27.8	MM	MM	MM	MM	5724
2019	5	13	22	18	20	4.6	5.7	MM	MM	MM	MM	1018	25.2	27.8	MM	MM	MM	MM	5723
2019	5	13	22	24	30	4.1	5.1	MM	MM	MM	MM	1018	25.1	27.8	MM	MM	MM	MM	5722
2019	5	13	22	30	10	2.6	4.6	MM	MM	MM	MM	1018	24.9	27.8	MM	MM	MM	MM	5721
2019	5	13	22	36	50	4.6	5.7	MM	MM	MM	MM	1017.9	24.8	27.8	MM	MM	MM	MM	5720
2019	5	13	22	42	60	4.6	6.2	MM	MM	MM	MM	1017.8	25.1	27.8	MM	MM	MM	MM	5719
2019	5	13	22	48	60	5.1	6.2	MM	MM	MM	MM	1017.7	25.5	27.8	MM	MM	MM	MM	5718
2019	5	13	22	54	50	5.1	6.7	MM	MM	MM	MM	1017.6	25.5	27.8	MM	MM	MM	MM	5717
2019	5	13	23	0	50	4.6	6.2	MM	MM	MM	MM	1017.5	25.8	27.8	MM	MM	-1.1	MM	5716
2019	5	13	23	6	50	5.1	6.7	MM	MM	MM	MM	1017.4	25.8	27.8	MM	MM	MM	MM	5715
2019	5	13	23	12	50	4.6	6.2	MM	MM	MM	MM	1017.4	26	27.8	MM	MM	MM	MM	5714
2019	5	13	23	18	20	5.1	6.7	MM	MM	MM	MM	1017.3	25.7	27.8	MM	MM	MM	MM	5713
2019	5	13	23	24	60	5.1	6.7	MM	MM	MM	MM	1017.2	26.1	27.8	MM	MM	MM	MM	5712
2019	5	13	23	30	40	5.1	6.7	MM	MM	MM	MM	1017.2	26	27.8	MM	MM	MM	MM	5711
2019	5	13	23	36	30	5.1	6.2	MM	MM	MM	MM	1017.1	25.7	27.8	MM	MM	MM	MM	5710
2019	5	13	23	42	40	5.7	6.2	MM	MM	MM	MM	1017.1	26	27.9	MM	MM	MM	MM	5709
2019	5	13	23	48	40	4.6	6.2	MM	MM	MM	MM	1017	26	27.9	MM	MM	MM	MM	5708
2019	5	13	23	54	40	4.1	7.2	MM	MM	MM	MM	1016.9	26.5	27.9	MM	MM	MM	MM	5707
2019	5	14	0	0	40	4.6	6.2	MM	MM	MM	MM	1016.8	26.3	27.9	MM	MM	-1.5	MM	5706
2019	5	14	0	6	40	4.6	6.2	MM	MM	MM	MM	1016.7	26.3	27.9	MM	MM	MM	MM	5705
2019	5	14	0	12	50	4.1	5.7	MM	MM	MM	MM	1016.6	26.5	27.9	MM	MM	MM	MM	5704
2019	5	14	0	18	40	4.1	6.2	MM	MM	MM	MM	1016.5	26.3	28	MM	MM	MM	MM	5703
2019	5	14	0	24	40	4.1	5.7	MM	MM	MM	MM	1016.5	26.3	28	MM	MM	MM	MM	5702
2019	5	14	0	30	40	4.1	5.7	MM	MM	MM	MM	1016.4	26.1	28	MM	MM	MM	MM	5701
2019	5	14	0	36	50	4.1	5.7	MM	MM	MM	MM	1016.4	26	28	MM	MM	MM	MM	5700
2019	5	14	0	42	30	4.1	5.7	MM	MM	MM	MM	1016.3	25.8	28	MM	MM	MM	MM	5699
2019	5	14	0	48	40	4.1	5.7	MM	MM	MM	MM	1016.3	26	28.1	MM	MM	MM	MM	5698
2019	5	14	0	54	30	4.1	5.7	MM	MM	MM	MM	1016.2	25.8	28.1	MM	MM	MM	MM	5697
2019	5	14	1	0	10	4.6	5.1	MM	MM	MM	MM	1016.2	25.9	28.1	MM	MM	-1.9	MM	5696
2019	5	14	1	6	20	4.1	4.6	MM	MM	MM	MM	1016.1	25.8	28.1	MM	MM	MM	MM	5695
2019	5	14	1	12	20	3.6	4.6	MM	MM	MM	MM	1016.1	25.6	28.1	MM	MM	MM	MM	5694
2019	5	14	1	18	10	3.6	4.1	MM	MM	MM	MM	1016.1	25.9	28.1	MM	MM	MM	MM	5693
2019	5	14	1	24	10	3.6	4.1	MM	MM	MM	MM	1016.1	25.7	28.1	MM	MM	MM	MM	5692
2019	5	14	1	30	10	3.6	4.1	MM	MM	MM	MM	1016	25.9	28.2	MM	MM	MM	MM	5691
2019	5	14	1	36	20	3.6	4.1	MM	MM	MM	MM	1016	25.7	28.2	MM	MM	MM	MM	5690
2019	5	14	1	42	10	3.6	4.1	MM	MM	MM	MM	1016	25.9	28.2	MM	MM	MM	MM	5689
2019	5	14	1	48	10	3.6	4.1	MM	MM	MM	MM	1015.9	25.8	28.2	MM	MM	MM	MM	5688
2019	5	14	1	54	10	3.1	4.1	MM	MM	MM	MM	1015.9	25.8	28.2	MM	MM	MM	MM	5687
2019	5	14	2	0	10	3.1	3.6	MM	MM	MM	MM	1015.9	26.2	28.2	MM	MM	-1.6	MM	5686
2019	5	14	2	6	10	3.6	4.1	MM	MM	MM	MM	1016	26	28.2	MM	MM	MM	MM	5685
2019	5	14	2	12	10	3.6	4.6	MM	MM	MM	MM	1016	25.9	28.2	MM	MM	MM	MM	5684
2019	5	14	2	18	20	3.6	4.6	MM	MM	MM	MM	1016	26	28.2	MM	MM	MM	MM	5683
2019	5	14	2	24	30	3.6	4.6	MM	MM	MM	MM	1016	25.9	28.2	MM	MM	MM	MM	5682
2019	5	14	2	30	30	2.6	3.6	MM	MM	MM	MM	1016	26	28.3	MM	MM	MM	MM	5681
2019	5	14	2	36	40	2.6	3.6	MM	MM	MM	MM	1016	26.3	28.3	MM	MM	MM	MM	5680
2019	5	14	2	42	40	3.1	4.1	MM	MM	MM	MM	1016.1	26.2	28.3	MM	MM	MM	MM	5679
2019	5	14	2	48	30	4.1	4.6	MM	MM	MM	MM	1016.2	26	28.3	MM	MM	MM	MM	5678
2019	5	14	2	54	30	4.1	5.1	MM	MM	MM	MM	1016.2	25.8	28.3	MM	MM	MM	MM	5677
2019	5	14	3	0	30	4.1	5.1	MM	MM	MM	MM	1016.2	25.9	28.3	MM	MM	-0.6	MM	5676
2019	5	14	3	6	40	4.1	5.1	MM	MM	MM	MM	1016.2	26.1	28.3	MM	MM	MM	MM	5675
2019	5	14	3	12	50	3.6	4.6	MM	MM	MM	MM	1016.2	26	28.3	MM	MM	MM	MM	5674
2019	5	14	3	18	50	3.1	4.1	MM	MM	MM	MM	1016.2	26.1	28.3	MM	MM	MM	MM	5673
2019	5	14	3	24	60	2.6	4.6	MM	MM	MM	MM	1016.3	26.2	28.4	MM	MM	MM	MM	5672
2019	5	14	3	30	40	3.6	4.6	MM	MM	MM	MM	1016.3	26.2	28.4	MM	MM	MM	MM	5671
2019	5	14	3	36	30	3.6	4.6	MM	MM	MM	MM	1016.3	25.8	28.4	MM	MM	MM	MM	5670
2019	5	14	3	42	50	3.6	4.6	MM	MM	MM	MM	1016.4	25.8	28.4	MM	MM	MM	MM	5669
2019	5	14	3	48	40	4.1	5.1	MM	MM	MM	MM	1016.5	25.6	28.4	MM	MM	MM	MM	5668
2019	5	14	3	54	50	4.1	5.7	MM	MM	MM	MM	1016.6	25.8	28.4	MM	MM	MM	MM	5667
2019	5	14	4	0	40	4.6	5.1	MM	MM	MM	MM	1016.7	25.7	28.4	MM	MM	0.5	MM	5666
2019	5	14	4	6	50	3.6	5.1	MM	MM	MM	MM	1016.8	26	28.4	MM	MM	MM	MM	5665
2019	5	14	4	12	50	4.1	5.1	MM	MM	MM	MM	1016.9	25.8	28.3	MM	MM	MM	MM	5664
2019	5	14	4	18	60	4.1	5.7	MM	MM	MM	MM	1016.9	25.7	28.3	MM	MM	MM	MM	5663
2019	5	14	4	24	50	4.1	5.1	MM	MM	MM	MM	1017	25.6	28.3	MM	MM	MM	MM	5662
2019	5	14	4	30	50	4.6	5.7	MM	MM	MM	MM	1017.1	25.7	28.3	MM	MM	MM	MM	5661
2019	5	14	4	36	50	4.6	5.1	MM	MM	MM	MM	1017.2	25.6	28.3	MM	MM	MM	MM	5660
2019	5	14	4	42	50	4.1	5.1	MM	MM	MM	MM	1017.3	25.6	28.3	MM	MM	MM	MM	5659
2019	5	14	4	48	60	4.1	5.1	MM	MM	MM	MM	1017.3	25.7	28.3	MM	MM	MM	MM	5658
2019	5	14	4	54	50	4.1	5.1	MM	MM	MM	MM	1017.4	25.5	28.3	MM	MM	MM	MM	5657
2019	5	14	5	0	60	3.6	5.1	MM	MM	MM	MM	1017.5	25.7	28.3	MM	MM	1.6	MM	5656
2019	5	14	5	6	70	4.1	5.1	MM	MM	MM	MM	1017.5	25.5	28.3	MM	MM	MM	MM	5655
2019	5	14	5	12	70	3.6	4.6	MM	MM	MM	MM	1017.6	25.6	28.3	MM	MM	MM	MM	5654
2019	5	14	5	18	80	4.1	5.1	MM	MM	MM	MM	1017.6	25.7	28.3	MM	MM	MM	MM	5653
2019	5	14	5	24	60	4.1	5.1	MM	MM	MM	MM	1017.7	25.5	28.3	MM	MM	MM	MM	5652
2019	5	14	5	30	60	3.6	4.6	MM	MM	MM	MM	1017.8	25.6	28.3	MM	MM	MM	MM	5651
2019	5	14	5	36	70	4.1	4.6	MM	MM	MM	MM	1017.8	25.6	28.3	MM	MM	MM	MM	5650
2019	5	14	5	42	70	3.6	5.1	MM	MM	MM	MM	1017.8	25.6	28.2	MM	MM	MM	MM	5649
2019	5	14	5	48	60	3.6	5.1	MM	MM	MM	MM	1017.9	25.5	28.2	MM	MM	MM	MM	5648
2019	5	14	5	54	50	4.1	4.6	MM	MM	MM	MM	1017.9	25.6	28.2	MM	MM	MM	MM	5647
2019	5	14	6	0	50	4.1	5.1	MM	MM	MM	MM	1017.9	25.7	28.2	MM	MM	1.7	MM	5646
2019	5	14	6	6	60	3.6	5.7	MM	MM	MM	MM	1018.1	25.6	28.2	MM	MM	MM	MM	5645
