#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2019 02 24 11 54 314  0.6  1.6 99.00 99.00 99.00 999 1016.2  20.3  23.8 999.0 99.0 99.00
2019 02 24 12 00 257  0.0  1.1 99.00 99.00 99.00 999 1016.2  20.4  23.8 999.0 99.0 99.00
2019 02 24 12 06 238  0.4  1.7 99.00 99.00 99.00 999 1016.1  20.4  23.8 999.0 99.0 99.00
2019 02 24 12 12 255  0.4  1.9 99.00 99.00 99.00 999 1016.0  20.3  23.8 999.0 99.0 99.00
2019 02 24 12 18 234  0.6  1.6 99.00 99.00 99.00 999 1016.0  20.2  23.8 999.0 99.0 99.00
2019 02 24 12 24 304  0.4  1.0 99.00 99.00 99.00 999 1015.9  20.1  23.8 999.0 99.0 99.00
2019 02 24 12 30 286  0.5  1.6 99.00 99.00 99.00 999 1015.8  20.2  23.8 999.0 99.0 99.00
2019 02 24 12 36 307  2.1  3.3 99.00 99.00 99.00 999 1015.8  20.6  23.8 999.0 99.0 99.00
2019 02 24 12 42 308  3.3  4.0 99.00 99.00 99.00 999 1015.7  20.5 999.0 999.0 99.0 99.00
2019 02 24 12 48 332  3.3  3.9 99.00 99.00 99.00 999 1015.7  20.6 999.0 999.0 99.0 99.00
2019 02 24 12 54  12  2.8  3.7 99.00 99.00 99.00 999 1015.7  20.5  23.8 999.0 99.0 99.00
2019 02 24 13 00 343  3.2  3.8 99.00 99.00 99.00 999 1015.7  20.4  23.8 999.0 99.0 99.00
2019 02 24 13 06   4  4.0  4.8 99.00 99.00 99.00 999 1015.7  20.3  23.8 999.0 99.0 99.00
2019 02 24 13 12 355  3.7  4.9 99.00 99.00 99.00 999 1015.7  20.1  23.8 999.0 99.0 99.00
2019 02 24 13 18 360  3.1  4.1 99.00 99.00 99.00 999 1015.6  20.1  23.8 999.0 99.0 99.00
2019 02 24 13 24  10  2.2  4.0 99.00 99.00 99.00 999 1015.6  19.9  23.8 999.0 99.0 99.00
2019 02 24 13 30  35  3.2  4.0 99.00 99.00 99.00 999 1015.6  20.1  23.8 999.0 99.0 99.00
2019 02 24 13 36  33  3.7  4.3 99.00 99.00 99.00 999 1015.6  20.1  23.8 999.0 99.0 99.00
2019 02 24 13 42  43  2.5  4.1 99.00 99.00 99.00 999 1015.5  20.2  23.7 999.0 99.0 99.00
2019 02 24 13 48  45  2.8  3.7 99.00 99.00 99.00 999 1015.4  20.0  23.7 999.0 99.0 99.00
2019 02 24 13 54  48  2.2  3.5 99.00 99.00 99.00 999 1015.4  20.0  23.7 999.0 99.0 99.00
2019 02 24 14 00  91  0.7  2.4 99.00 99.00 99.00 999 1015.4  20.1  23.7 999.0 99.0 99.00
2019 02 24 14 06 138  0.8  1.7 99.00 99.00 99.00 999 1015.3  20.1  23.7 999.0 99.0 99.00
2019 02 24 14 12 157  0.2  1.3 99.00 99.00 99.00 999 1015.3  20.1  23.7 999.0 99.0 99.00
2019 02 24 14 18 245  0.6  0.9 99.00 99.00 99.00 999 1015.4  19.8  23.7 999.0 99.0 99.00
2019 02 24 14 24 217  0.7  1.1 99.00 99.00 99.00 999 1015.4  19.8  23.7 999.0 99.0 99.00
2019 02 24 14 30 168  1.0  1.9 99.00 99.00 99.00 999 1015.3  19.8  23.7 999.0 99.0 99.00
2019 02 24 14 36 170  1.1  2.1 99.00 99.00 99.00 999 1015.3  19.7  23.7 999.0 99.0 99.00
2019 02 24 14 42 192  1.5  2.2 99.00 99.00 99.00 999 1015.4  19.7  23.7 999.0 99.0 99.00
2019 02 24 14 48 190  1.4  2.6 99.00 99.00 99.00 999 1015.4  19.6  23.7 999.0 99.0 99.00
2019 02 24 14 54 238  0.7  2.7 99.00 99.00 99.00 999 1015.4  19.6  23.7 999.0 99.0 99.00
2019 02 24 15 00 286  1.8  2.6 99.00 99.00 99.00 999 1015.5  19.6  23.7 999.0 99.0 99.00
2019 02 24 15 06 299  2.4  5.2 99.00 99.00 99.00 999 1015.5  19.6  23.7 999.0 99.0 99.00
2019 02 24 15 12 266  0.7  2.3 99.00 99.00 99.00 999 1015.5  19.4  23.7 999.0 99.0 99.00
2019 02 24 15 18 221  1.0  1.8 99.00 99.00 99.00 999 1015.5  19.4  23.7 999.0 99.0 99.00
2019 02 24 15 24 215  0.7  2.2 99.00 99.00 99.00 999 1015.5  19.4  23.7 999.0 99.0 99.00
2019 02 24 15 30 185  0.3  1.6 99.00 99.00 99.00 999 1015.5  19.4  23.7 999.0 99.0 99.00
2019 02 24 15 36 262  1.2  2.6 99.00 99.00 99.00 999 1015.6  19.5  23.7 999.0 99.0 99.00
2019 02 24 15 42 254  1.1  2.2 99.00 99.00 99.00 999 1015.7  19.5  23.7 999.0 99.0 99.00
2019 02 24 15 48 198  0.9  1.5 99.00 99.00 99.00 999 1015.7  19.6 999.0 999.0 99.0 99.00
2019 02 24 15 54 207  0.7  1.6 99.00 99.00 99.00 999 1015.7  19.5  23.7 999.0 99.0 99.00
2019 02 24 16 00 222  0.6  1.5 99.00 99.00 99.00 999 1015.7  19.5  23.7 999.0 99.0 99.00
2019 02 24 16 06 197  0.6  1.3 99.00 99.00 99.00 999 1015.7  19.5 999.0 999.0 99.0 99.00
2019 02 24 16 12 203  0.8  1.4 99.00 99.00 99.00 999 1015.8  19.5 999.0 999.0 99.0 99.00
2019 02 24 16 18 242  0.7  1.4 99.00 99.00 99.00 999 1015.8  19.3  23.6 999.0 99.0 99.00
2019 02 24 16 24 191  0.7  1.1 99.00 99.00 99.00 999 1015.8  19.5  23.6 999.0 99.0 99.00
2019 02 24 16 30 173  0.6  1.0 99.00 99.00 99.00 999 1015.8  19.5  23.6 999.0 99.0 99.00
2019 02 24 16 36 220  0.4  1.0 99.00 99.00 99.00 999 1015.9  19.5  23.6 999.0 99.0 99.00
2019 02 24 16 42 256  0.7  1.3 99.00 99.00 99.00 999 1015.9  19.4  23.6 999.0 99.0 99.00
2019 02 24 16 48 224  1.2  1.6 99.00 99.00 99.00 999 1016.0  19.4  23.6 999.0 99.0 99.00
2019 02 24 16 54 232  1.0  1.5 99.00 99.00 99.00 999 1016.1  19.4  23.6 999.0 99.0 99.00
2019 02 24 17 00 262  1.0  1.3 99.00 99.00 99.00 999 1016.3  19.3  23.6 999.0 99.0 99.00
2019 02 24 17 06 217  0.8  1.2 99.00 99.00 99.00 999 1016.4  19.3  23.6 999.0 99.0 99.00
2019 02 24 17 12 229  1.0  1.5 99.00 99.00 99.00 999 1016.5  19.3  23.6 999.0 99.0 99.00
2019 02 24 17 18 218  0.8  1.3 99.00 99.00 99.00 999 1016.6  19.3  23.6 999.0 99.0 99.00
2019 02 24 17 24 214  0.6  1.2 99.00 99.00 99.00 999 1016.7  19.3  23.6 999.0 99.0 99.00
2019 02 24 17 30 234  0.9  1.2 99.00 99.00 99.00 999 1016.8  19.4  23.6 999.0 99.0 99.00
2019 02 24 17 36 208  0.8  1.1 99.00 99.00 99.00 999 1016.9  19.5  23.5 999.0 99.0 99.00
2019 02 24 17 42 200  0.8  1.3 99.00 99.00 99.00 999 1016.9  19.7  23.5 999.0 99.0 99.00
2019 02 24 17 48 202  0.9  1.3 99.00 99.00 99.00 999 1017.0  19.8  23.5 999.0 99.0 99.00
2019 02 24 17 54 232  0.9  1.6 99.00 99.00 99.00 999 1017.1  20.0  23.5 999.0 99.0 99.00
2019 02 24 18 00 265  0.7  1.5 99.00 99.00 99.00 999 1017.2  20.1  23.5 999.0 99.0 99.00
2019 02 24 18 06 295  2.1  2.8 99.00 99.00 99.00 999 1017.2  19.8  23.5 999.0 99.0 99.00
2019 02 24 18 12 317  3.2  4.9 99.00 99.00 99.00 999 1017.3  20.1  23.5 999.0 99.0 99.00
2019 02 24 18 18  20  4.6  5.8 99.00 99.00 99.00 999 1017.3  20.6  23.5 999.0 99.0 99.00
2019 02 24 18 24  23  4.8  6.2 99.00 99.00 99.00 999 1017.4  21.8  23.5 999.0 99.0 99.00
2019 02 24 18 30  24  5.2  6.5 99.00 99.00 99.00 999 1017.4  22.0  23.5 999.0 99.0 99.00
2019 02 24 18 36  25  5.0  5.8 99.00 99.00 99.00 999 1017.5  22.1  23.5 999.0 99.0 99.00
2019 02 24 18 42  23  4.5  5.6 99.00 99.00 99.00 999 1017.6  22.2  23.5 999.0 99.0 99.00
2019 02 24 18 48  34  4.1  5.1 99.00 99.00 99.00 999 1017.6  22.2 999.0 999.0 99.0 99.00
2019 02 24 18 54  34  4.2  5.4 99.00 99.00 99.00 999 1017.6  22.1 999.0 999.0 99.0 99.00
2019 02 24 19 00  24  4.7  5.2 99.00 99.00 99.00 999 1017.6  22.3 999.0 999.0 99.0 99.00
2019 02 24 19 06  35  4.4  5.6 99.00 99.00 99.00 999 1017.7  22.4  23.5 999.0 99.0 99.00
2019 02 24 19 12  31  4.0  4.7 99.00 99.00 99.00 999 1017.7  22.3 999.0 999.0 99.0 99.00
2019 02 24 19 18  36  4.6  5.7 99.00 99.00 99.00 999 1017.8  22.5 999.0 999.0 99.0 99.00
2019 02 24 19 24  42  4.5  5.5 99.00 99.00 99.00 999 1017.9  22.3 999.0 999.0 99.0 99.00
2019 02 24 19 30  16  3.9  4.6 99.00 99.00 99.00 999 1017.9  22.4  23.5 999.0 99.0 99.00
2019 02 24 19 36  36  4.6  5.4 99.00 99.00 99.00 999 1018.0  22.4  23.5 999.0 99.0 99.00
2019 02 24 19 42  29  4.0  4.9 99.00 99.00 99.00 999 1018.0  22.5  23.5 999.0 99.0 99.00
2019 02 24 19 48  27  4.1  4.9 99.00 99.00 99.00 999 1018.1  22.4  23.5 999.0 99.0 99.00
2019 02 24 19 54  34  3.7  5.1 99.00 99.00 99.00 999 1018.2  22.6  23.5 999.0 99.0 99.00
2019 02 24 20 00  31  3.5  4.3 99.00 99.00 99.00 999 1018.2  22.6  23.5 999.0 99.0 99.00
2019 02 24 20 06  31  3.2  4.7 99.00 99.00 99.00 999 1018.2  22.7  23.5 999.0 99.0 99.00
2019 02 24 20 12  28  3.8  5.1 99.00 99.00 99.00 999 1018.2  22.7  23.5 999.0 99.0 99.00
2019 02 24 20 18  26  3.4  4.7 99.00 99.00 99.00 999 1018.2  22.6  23.6 999.0 99.0 99.00
2019 02 24 20 24  15  4.0  4.5 99.00 99.00 99.00 999 1018.2  22.6  23.6 999.0 99.0 99.00
2019 02 24 20 30  25  3.6  4.4 99.00 99.00 99.00 999 1018.2  22.7  23.6 999.0 99.0 99.00
2019 02 24 20 36  38  3.3  4.5 99.00 99.00 99.00 999 1018.2  22.8  23.6 999.0 99.0 99.00
2019 02 24 20 42  24  4.2  4.7 99.00 99.00 99.00 999 1018.3  22.7  23.6 999.0 99.0 99.00
2019 02 24 20 48  27  3.9  4.9 99.00 99.00 99.00 999 1018.3  22.7 999.0 999.0 99.0 99.00
2019 02 24 20 54  27  2.7  4.7 99.00 99.00 99.00 999 1018.2  22.8 999.0 999.0 99.0 99.00
2019 02 24 21 00  22  4.1  5.2 99.00 99.00 99.00 999 1018.1  22.7 999.0 999.0 99.0 99.00
2019 02 24 21 06  23  4.2  4.5 99.00 99.00 99.00 999 1018.0  22.7 999.0 999.0 99.0 99.00
2019 02 24 21 12  19  3.8  4.6 99.00 99.00 99.00 999 1018.0  22.8 999.0 999.0 99.0 99.00
2019 02 24 21 18  19  3.0  4.3 99.00 99.00 99.00 999 1017.9  22.8 999.0 999.0 99.0 99.00
2019 02 24 21 24  14  3.5  4.2 99.00 99.00 99.00 999 1017.9  22.8 999.0 999.0 99.0 99.00
2019 02 24 21 30  25  3.2  4.1 99.00 99.00 99.00 999 9999.0  22.8 999.0 999.0 99.0 99.00
2019 02 24 21 36  16  3.3  4.5 99.00 99.00 99.00 999 9999.0  22.8 999.0 999.0 99.0 99.00
2019 02 24 21 42  10  3.1  4.3 99.00 99.00 99.00 999 1017.5  22.8 999.0 999.0 99.0 99.00
2019 02 24 21 48  19  3.4  4.3 99.00 99.00 99.00 999 1017.3  22.8 999.0 999.0 99.0 99.00
2019 02 24 21 54  25  3.5  4.5 99.00 99.00 99.00 999 9999.0  22.7 999.0 999.0 99.0 99.00
2019 02 24 22 00   8  3.1  4.3 99.00 99.00 99.00 999 9999.0  22.9 999.0 999.0 99.0 99.00
2019 02 24 22 06  26  4.0  4.8 99.00 99.00 99.00 999 1017.0  22.7 999.0 999.0 99.0 99.00
2019 02 24 22 12  14  3.2  4.1 99.00 99.00 99.00 999 1017.0  22.9 999.0 999.0 99.0 99.00
2019 02 24 22 18  35  4.1  5.4 99.00 99.00 99.00 999 9999.0  22.6 999.0 999.0 99.0 99.00
2019 02 24 22 24  21  3.4  4.5 99.00 99.00 99.00 999 9999.0  22.8 999.0 999.0 99.0 99.00
2019 02 24 22 30  20  3.8  4.8 99.00 99.00 99.00 999 1016.9  22.8 999.0 999.0 99.0 99.00
2019 02 24 22 36  21  3.6  4.2 99.00 99.00 99.00 999 1016.8  23.0 999.0 999.0 99.0 99.00
2019 02 24 22 42  17  3.4  4.4 99.00 99.00 99.00 999 1016.8  22.9 999.0 999.0 99.0 99.00
2019 02 24 22 48  14  2.8  3.7 99.00 99.00 99.00 999 1016.7  22.8 999.0 999.0 99.0 99.00
2019 02 24 22 54 359  3.4  4.0 99.00 99.00 99.00 999 1016.7  22.7  23.8 999.0 99.0 99.00
2019 02 24 23 00  25  3.1  3.9 99.00 99.00 99.00 999 1016.6  22.8 999.0 999.0 99.0 99.00
2019 02 24 23 06  16  2.9  3.7 99.00 99.00 99.00 999 1016.5  22.9 999.0 999.0 99.0 99.00
2019 02 24 23 12  20  3.2  3.6 99.00 99.00 99.00 999 1016.4  23.0 999.0 999.0 99.0 99.00
2019 02 24 23 18  23  2.6  3.4 99.00 99.00 99.00 999 1016.3  22.9 999.0 999.0 99.0 99.00
2019 02 24 23 24  11  3.1  3.9 99.00 99.00 99.00 999 9999.0  23.2 999.0 999.0 99.0 99.00
2019 02 24 23 30  19  3.8  4.8 99.00 99.00 99.00 999 9999.0  22.8 999.0 999.0 99.0 99.00
2019 02 24 23 36  18  3.0  4.3 99.00 99.00 99.00 999 1016.2  22.9 999.0 999.0 99.0 99.00
2019 02 24 23 42  17  3.6  4.5 99.00 99.00 99.00 999 1016.1  23.1 999.0 999.0 99.0 99.00
2019 02 24 23 48  22  3.3  4.2 99.00 99.00 99.00 999 1016.0  22.8  24.0 999.0 99.0 99.00
2019 02 24 23 54   7  4.2  5.1 99.00 99.00 99.00 999 1016.0  23.1  24.0 999.0 99.0 99.00
2019 02 25 00 00  29  4.0  4.8 99.00 99.00 99.00 999 1015.9  22.9  24.0 999.0 99.0 99.00
2019 02 25 00 06  16  4.3  5.6 99.00 99.00 99.00 999 1015.9  23.2  24.0 999.0 99.0 99.00
2019 02 25 00 12   7  3.6  4.6 99.00 99.00 99.00 999 1015.8  23.2  24.0 999.0 99.0 99.00
2019 02 25 00 18  25  4.0  4.9 99.00 99.00 99.00 999 1015.8  22.9  24.0 999.0 99.0 99.00
2019 02 25 00 24  17  3.9  5.1 99.00 99.00 99.00 999 1015.7  23.0  24.1 999.0 99.0 99.00
2019 02 25 00 30   4  4.0  5.0 99.00 99.00 99.00 999 1015.7  23.1  24.1 999.0 99.0 99.00
2019 02 25 00 36  16  4.0  5.7 99.00 99.00 99.00 999 1015.6  23.1  24.1 999.0 99.0 99.00
2019 02 25 00 42  11  4.1  4.9 99.00 99.00 99.00 999 1015.5  23.3  24.1 999.0 99.0 99.00
2019 02 25 00 48  22  3.5  4.8 99.00 99.00 99.00 999 1015.5  23.0  24.1 999.0 99.0 99.00
2019 02 25 00 54  27  4.3  6.2 99.00 99.00 99.00 999 1015.4  22.7  24.1 999.0 99.0 99.00
2019 02 25 01 00  17  4.2  5.2 99.00 99.00 99.00 999 1015.3  23.0  24.1 999.0 99.0 99.00
2019 02 25 01 06  22  4.0  5.1 99.00 99.00 99.00 999 1015.4  22.9  24.1 999.0 99.0 99.00
2019 02 25 01 12  19  4.0  5.1 99.00 99.00 99.00 999 1015.4  22.9  24.1 999.0 99.0 99.00
2019 02 25 01 18  14  4.2  4.9 99.00 99.00 99.00 999 1015.3  22.9  24.1 999.0 99.0 99.00
2019 02 25 01 24  25  4.5  5.3 99.00 99.00 99.00 999 1015.2  22.9  24.1 999.0 99.0 99.00
2019 02 25 01 30  18  3.8  5.0 99.00 99.00 99.00 999 1015.3  22.8  24.1 999.0 99.0 99.00
2019 02 25 01 36  16  4.3  5.0 99.00 99.00 99.00 999 1015.3  23.0  24.1 999.0 99.0 99.00
2019 02 25 01 42  16  4.0  5.2 99.00 99.00 99.00 999 1015.3  22.8  24.1 999.0 99.0 99.00
2019 02 25 01 48  16  4.0  5.3 99.00 99.00 99.00 999 1015.3  22.9  24.2 999.0 99.0 99.00
2019 02 25 01 54  12  4.0  5.0 99.00 99.00 99.00 999 1015.3  22.8  24.2 999.0 99.0 99.00
2019 02 25 02 00   3  4.1  5.0 99.00 99.00 99.00 999 1015.3  23.0  24.2 999.0 99.0 99.00
2019 02 25 02 06  26  4.4  5.4 99.00 99.00 99.00 999 1015.3  22.7  24.2 999.0 99.0 99.00
2019 02 25 02 12  15  4.2  5.1 99.00 99.00 99.00 999 1015.3  22.9  24.2 999.0 99.0 99.00
2019 02 25 02 18   9  4.3  4.8 99.00 99.00 99.00 999 1015.3  23.0  24.2 999.0 99.0 99.00
2019 02 25 02 24  30  3.7  5.0 99.00 99.00 99.00 999 1015.3  22.8  24.2 999.0 99.0 99.00
2019 02 25 02 30  29  3.4  4.1 99.00 99.00 99.00 999 1015.3  22.8  24.2 999.0 99.0 99.00
2019 02 25 02 36  19  3.1  4.4 99.00 99.00 99.00 999 1015.3  22.9  24.3 999.0 99.0 99.00
2019 02 25 02 42  28  3.3  4.0 99.00 99.00 99.00 999 1015.4  22.8  24.3 999.0 99.0 99.00
2019 02 25 02 48  23  4.1  4.9 99.00 99.00 99.00 999 1015.3  22.7  24.2 999.0 99.0 99.00
2019 02 25 02 54  21  3.4  4.1 99.00 99.00 99.00 999 1015.3  22.8  24.2 999.0 99.0 99.00
2019 02 25 03 00  31  4.5  5.7 99.00 99.00 99.00 999 1015.3  22.6  24.2 999.0 99.0 99.00
2019 02 25 03 06  35  4.4  4.9 99.00 99.00 99.00 999 1015.3  22.6  24.1 999.0 99.0 99.00
2019 02 25 03 12  42  4.4  5.1 99.00 99.00 99.00 999 1015.4  22.8  24.1 999.0 99.0 99.00
2019 02 25 03 18  26  4.0  4.7 99.00 99.00 99.00 999 1015.5  22.7  24.1 999.0 99.0 99.00
2019 02 25 03 24  31  3.9  5.0 99.00 99.00 99.00 999 1015.5  22.8  24.1 999.0 99.0 99.00
2019 02 25 03 30  47  3.7  4.9 99.00 99.00 99.00 999 1015.5  22.6  24.1 999.0 99.0 99.00
2019 02 25 03 36  19  3.9  4.9 99.00 99.00 99.00 999 1015.5  22.7  24.1 999.0 99.0 99.00
2019 02 25 03 42  27  3.7  4.8 99.00 99.00 99.00 999 1015.6  22.6  24.1 999.0 99.0 99.00
2019 02 25 03 48  23  3.8  4.4 99.00 99.00 99.00 999 1015.5  22.7  24.1 999.0 99.0 99.00
2019 02 25 03 54  20  3.7  4.6 99.00 99.00 99.00 999 1015.6  22.7  24.1 999.0 99.0 99.00
2019 02 25 04 00  24  3.9  4.6 99.00 99.00 99.00 999 1015.6  22.6  24.1 999.0 99.0 99.00
2019 02 25 04 06  29  3.0  4.6 99.00 99.00 99.00 999 1015.7  22.6  24.1 999.0 99.0 99.00
2019 02 25 04 12  43  3.5  4.5 99.00 99.00 99.00 999 1015.8  22.6  24.1 999.0 99.0 99.00
2019 02 25 04 18  45  3.3  4.2 99.00 99.00 99.00 999 1015.8  22.6  24.0 999.0 99.0 99.00
2019 02 25 04 24  50  3.1  3.9 99.00 99.00 99.00 999 1015.8  22.5  24.0 999.0 99.0 99.00
2019 02 25 04 30  31  3.1  3.8 99.00 99.00 99.00 999 1015.8  22.6  24.0 999.0 99.0 99.00
2019 02 25 04 36  31  3.7  4.6 99.00 99.00 99.00 999 1015.8  22.7  24.0 999.0 99.0 99.00
2019 02 25 04 42  37  3.4  4.3 99.00 99.00 99.00 999 1015.8  22.6  24.0 999.0 99.0 99.00
2019 02 25 04 48  41  3.4  3.9 99.00 99.00 99.00 999 1015.9  22.6  24.0 999.0 99.0 99.00
2019 02 25 04 54  42  2.8  4.4 99.00 99.00 99.00 999 1015.9  22.5  24.0 999.0 99.0 99.00
2019 02 25 05 00  35  3.1  3.7 99.00 99.00 99.00 999 1015.9  22.5  24.0 999.0 99.0 99.00
2019 02 25 05 06  42  2.9  4.7 99.00 99.00 99.00 999 1016.0  22.6  24.0 999.0 99.0 99.00
2019 02 25 05 12  42  3.2  4.4 99.00 99.00 99.00 999 1016.0  22.6  24.0 999.0 99.0 99.00
2019 02 25 05 18  45  3.0  3.7 99.00 99.00 99.00 999 1016.1  22.5  24.0 999.0 99.0 99.00
2019 02 25 05 24  36  3.4  4.3 99.00 99.00 99.00 999 1016.1  22.5  24.0 999.0 99.0 99.00
2019 02 25 05 30  37  3.7  4.1 99.00 99.00 99.00 999 1016.1  22.5  24.0 999.0 99.0 99.00
2019 02 25 05 36  50  2.7  3.8 99.00 99.00 99.00 999 1016.1  22.3  24.0 999.0 99.0 99.00
2019 02 25 05 42  45  2.9  3.9 99.00 99.00 99.00 999 1016.2  22.4  24.0 999.0 99.0 99.00
2019 02 25 05 48  61  3.1  4.5 99.00 99.00 99.00 999 1016.3  22.3  24.0 999.0 99.0 99.00
2019 02 25 05 54  40  3.3  4.1 99.00 99.00 99.00 999 1016.3  22.4  24.0 999.0 99.0 99.00
2019 02 25 06 00  51  2.7  3.5 99.00 99.00 99.00 999 1016.4  22.3  24.0 999.0 99.0 99.00
2019 02 25 06 06  55  2.2  3.3 99.00 99.00 99.00 999 1016.5  22.2  24.0 999.0 99.0 99.00
2019 02 25 06 12  45  2.8  3.8 99.00 99.00 99.00 999 1016.5  22.2  24.0 999.0 99.0 99.00
2019 02 25 06 18  37  2.7  3.0 99.00 99.00 99.00 999 1016.6  22.4  24.0 999.0 99.0 99.00
2019 02 25 06 24  46  2.8  3.3 99.00 99.00 99.00 999 1016.6  22.4  24.0 999.0 99.0 99.00
2019 02 25 06 30  53  2.6  3.3 99.00 99.00 99.00 999 1016.6  22.2  24.0 999.0 99.0 99.00
2019 02 25 06 36  51  2.7  3.4 99.00 99.00 99.00 999 1016.7  22.3  24.0 999.0 99.0 99.00
2019 02 25 06 42  48  2.2  3.3 99.00 99.00 99.00 999 1016.7  22.3  24.0 999.0 99.0 99.00
2019 02 25 06 48  52  2.9  3.7 99.00 99.00 99.00 999 1016.7  22.4  24.0 999.0 99.0 99.00
2019 02 25 06 54  53  2.7  3.5 99.00 99.00 99.00 999 1016.8  22.3  24.0 999.0 99.0 99.00
2019 02 25 07 00  47  2.9  3.7 99.00 99.00 99.00 999 1016.9  22.3  24.0 999.0 99.0 99.00
2019 02 25 07 06  51  2.6  3.4 99.00 99.00 99.00 999 1017.0  22.3  24.0 999.0 99.0 99.00
2019 02 25 07 12  56  2.5  3.3 99.00 99.00 99.00 999 1017.0  22.3  24.0 999.0 99.0 99.00
2019 02 25 07 18  52  2.9  3.4 99.00 99.00 99.00 999 1017.1  22.2  24.0 999.0 99.0 99.00
2019 02 25 07 24  52  2.1  2.8 99.00 99.00 99.00 999 1017.1  22.3  24.0 999.0 99.0 99.00
2019 02 25 07 30  63  1.9  2.7 99.00 99.00 99.00 999 1017.1  22.2  24.0 999.0 99.0 99.00
2019 02 25 07 36  52  2.4  3.1 99.00 99.00 99.00 999 1017.2  22.1  24.0 999.0 99.0 99.00
2019 02 25 07 42  54  2.5  3.1 99.00 99.00 99.00 999 1017.3  22.2  24.0 999.0 99.0 99.00
2019 02 25 07 48  69  1.7  2.6 99.00 99.00 99.00 999 1017.3  22.2  24.0 999.0 99.0 99.00
2019 02 25 07 54  63  1.6  2.4 99.00 99.00 99.00 999 1017.3  22.3  24.0 999.0 99.0 99.00
2019 02 25 08 00  69  1.9  2.9 99.00 99.00 99.00 999 1017.3  22.3  24.0 999.0 99.0 99.00
2019 02 25 08 06  79  1.6  3.0 99.00 99.00 99.00 999 1017.3  22.2  24.0 999.0 99.0 99.00
2019 02 25 08 12  74  2.4  3.1 99.00 99.00 99.00 999 1017.3  22.1  24.0 999.0 99.0 99.00
2019 02 25 08 18  78  1.5  3.7 99.00 99.00 99.00 999 1017.3  22.2  24.0 999.0 99.0 99.00
2019 02 25 08 24  58  2.9  3.6 99.00 99.00 99.00 999 1017.4  22.1  24.0 999.0 99.0 99.00
2019 02 25 08 30  56  2.6  3.9 99.00 99.00 99.00 999 1017.4  22.0  24.0 999.0 99.0 99.00
2019 02 25 08 36  52  2.5  3.0 99.00 99.00 99.00 999 1017.4  22.0  24.0 999.0 99.0 99.00
2019 02 25 08 42  51  2.0  2.8 99.00 99.00 99.00 999 1017.5  22.0  24.0 999.0 99.0 99.00
2019 02 25 08 48  55  2.9  3.3 99.00 99.00 99.00 999 1017.5  21.9  24.0 999.0 99.0 99.00
2019 02 25 08 54  52  2.8  3.6 99.00 99.00 99.00 999 1017.4  22.0  24.0 999.0 99.0 99.00
2019 02 25 09 00  52  2.5  3.3 99.00 99.00 99.00 999 1017.4  22.1  23.9 999.0 99.0 99.00
2019 02 25 09 06  46  2.3  2.8 99.00 99.00 99.00 999 1017.4  22.2  23.9 999.0 99.0 99.00
2019 02 25 09 12  50  1.9  2.6 99.00 99.00 99.00 999 1017.4  22.1  23.9 999.0 99.0 99.00
2019 02 25 09 18  49  2.5  3.0 99.00 99.00 99.00 999 1017.4  22.0  23.9 999.0 99.0 99.00
2019 02 25 09 24  47  2.0  2.8 99.00 99.00 99.00 999 1017.4  22.2  23.9 999.0 99.0 99.00
2019 02 25 09 30  39  2.4  3.1 99.00 99.00 99.00 999 1017.4  22.5  23.9 999.0 99.0 99.00
2019 02 25 09 36  21  2.6  3.1 99.00 99.00 99.00 999 1017.4  22.3  23.9 999.0 99.0 99.00
2019 02 25 09 42  25  3.1  3.8 99.00 99.00 99.00 999 1017.4  22.5  23.9 999.0 99.0 99.00
2019 02 25 09 48  15  3.6  4.1 99.00 99.00 99.00 999 1017.4  22.5  23.9 999.0 99.0 99.00
2019 02 25 09 54  21  3.7  4.7 99.00 99.00 99.00 999 1017.4  22.3  23.9 999.0 99.0 99.00
2019 02 25 10 00  17  3.8  4.3 99.00 99.00 99.00 999 1017.4  22.3  23.9 999.0 99.0 99.00
2019 02 25 10 06  16  3.2  3.9 99.00 99.00 99.00 999 1017.4  22.4  23.9 999.0 99.0 99.00
2019 02 25 10 12  18  3.0  4.0 99.00 99.00 99.00 999 1017.4  22.5  23.9 999.0 99.0 99.00
2019 02 25 10 18  12  3.3  4.5 99.00 99.00 99.00 999 1017.3  22.5  23.9 999.0 99.0 99.00
2019 02 25 10 24  10  2.9  4.3 99.00 99.00 99.00 999 1017.3  22.4  23.9 999.0 99.0 99.00
2019 02 25 10 30  19  2.9  3.9 99.00 99.00 99.00 999 1017.2  22.4  23.9 999.0 99.0 99.00
2019 02 25 10 36  17  3.1  3.8 99.00 99.00 99.00 999 1017.2  22.4  23.9 999.0 99.0 99.00
2019 02 25 10 42  30  2.5  3.2 99.00 99.00 99.00 999 1017.2  22.3  23.9 999.0 99.0 99.00
2019 02 25 10 48  26  2.9  3.5 99.00 99.00 99.00 999 1017.1  22.4  23.9 999.0 99.0 99.00
2019 02 25 10 54  17  2.4  2.8 99.00 99.00 99.00 999 1017.0  22.4  23.9 999.0 99.0 99.00
