"Bleaching.Score","PLUG.ID","Timepoint","Treatment","Species","Group","SpGroup"
"821",-2.08219946568914,"2528","Time3","High","P. acuta","Time3 High P. acuta","High P. acuta"
"822",1.33502288766342,"1579","Time3","High","P. acuta","Time3 High P. acuta","High P. acuta"
"823",-3.41259680841636,"2988","Time3","High","P. acuta","Time3 High P. acuta","High P. acuta"
"824",10.3384401524032,"1229","Time3","Ambient","M. capitata","Time3 Ambient M. capitata","Ambient M. capitata"
"825",8.99129266986012,"1236","Time3","Ambient","M. capitata","Time3 Ambient M. capitata","Ambient M. capitata"
"826",3.84766963954764,"1736","Time3","Ambient","M. capitata","Time3 Ambient M. capitata","Ambient M. capitata"
"827",6.62810246055614,"1121","Time3","Ambient","M. capitata","Time3 Ambient M. capitata","Ambient M. capitata"
"828",8.11348172552423,"1258","Time3","Ambient","M. capitata","Time3 Ambient M. capitata","Ambient M. capitata"
"829",9.2585804071163,"1157","Time3","Ambient","M. capitata","Time3 Ambient M. capitata","Ambient M. capitata"
"830",7.92530864766309,"2212","Time3","Ambient","M. capitata","Time3 Ambient M. capitata","Ambient M. capitata"
"831",8.66968252132816,"1302","Time3","Ambient","M. capitata","Time3 Ambient M. capitata","Ambient M. capitata"
"832",8.109705940027,"1775","Time3","Ambient","M. capitata","Time3 Ambient M. capitata","Ambient M. capitata"
"833",8.44883179278732,"1169","Time3","Ambient","M. capitata","Time3 Ambient M. capitata","Ambient M. capitata"
"834",4.59689973106352,"2172","Time3","Ambient","M. capitata","Time3 Ambient M. capitata","Ambient M. capitata"
"835",7.10308642643613,"1308","Time3","Ambient","M. capitata","Time3 Ambient M. capitata","Ambient M. capitata"
"836",2.41438208764572,"1243","Time3","Ambient","M. capitata","Time3 Ambient M. capitata","Ambient M. capitata"
"837",8.82409242312625,"2393","Time3","Ambient","M. capitata","Time3 Ambient M. capitata","Ambient M. capitata"
"838",9.59062813784879,"1426","Time3","Ambient","M. capitata","Time3 Ambient M. capitata","Ambient M. capitata"
"839",3.80997947547614,"1595","Time3","Ambient","M. capitata","Time3 Ambient M. capitata","Ambient M. capitata"
"840",7.46626425525448,"2153","Time3","Ambient","M. capitata","Time3 Ambient M. capitata","Ambient M. capitata"
"841",2.42610497055612,"1119","Time3","Ambient","P. acuta","Time3 Ambient P. acuta","Ambient P. acuta"
"842",-1.88578030762082,"2388","Time3","Ambient","P. acuta","Time3 Ambient P. acuta","Ambient P. acuta"
"843",-0.127466431924114,"1676","Time3","Ambient","P. acuta","Time3 Ambient P. acuta","Ambient P. acuta"
"844",-5.60539957507324,"1588","Time3","Ambient","P. acuta","Time3 Ambient P. acuta","Ambient P. acuta"
"845",5.52010726590483,"1622","Time3","Ambient","P. acuta","Time3 Ambient P. acuta","Ambient P. acuta"
"846",-1.55249479491606,"1583","Time3","Ambient","P. acuta","Time3 Ambient P. acuta","Ambient P. acuta"
"847",-4.02139150165932,"2864","Time3","Ambient","P. acuta","Time3 Ambient P. acuta","Ambient P. acuta"
"848",-3.71049228304505,"1998","Time3","Ambient","P. acuta","Time3 Ambient P. acuta","Ambient P. acuta"
"849",4.33374057795733,"1296","Time3","Ambient","P. acuta","Time3 Ambient P. acuta","Ambient P. acuta"
"850",-2.34401514414304,"1068","Time3","Ambient","P. acuta","Time3 Ambient P. acuta","Ambient P. acuta"
"851",-4.62590554704356,"1212","Time3","Ambient","P. acuta","Time3 Ambient P. acuta","Ambient P. acuta"
"852",-3.77255723708013,"1297","Time3","Ambient","P. acuta","Time3 Ambient P. acuta","Ambient P. acuta"
"853",8.23374473524068,"1592","Time3","Ambient","P. acuta","Time3 Ambient P. acuta","Ambient P. acuta"
"854",-5.28324372426385,"1103","Time3","Ambient","P. acuta","Time3 Ambient P. acuta","Ambient P. acuta"
"855",-2.89354953276355,"1044","Time3","Ambient","P. acuta","Time3 Ambient P. acuta","Ambient P. acuta"
"856",-1.85041022373171,"2191","Time3","Ambient","P. acuta","Time3 Ambient P. acuta","Ambient P. acuta"
"857",9.95802243073753,"1598","Time3","High","M. capitata","Time3 High M. capitata","High M. capitata"
"858",8.22447259714422,"2999","Time3","High","M. capitata","Time3 High M. capitata","High M. capitata"
"859",7.25239125011094,"1307","Time3","High","M. capitata","Time3 High M. capitata","High M. capitata"
"860",6.66055818145209,"2025","Time3","High","M. capitata","Time3 High M. capitata","High M. capitata"
"861",5.90766530970685,"1744","Time3","High","M. capitata","Time3 High M. capitata","High M. capitata"
"862",7.64704455742476,"1303","Time3","High","M. capitata","Time3 High M. capitata","High M. capitata"
"863",-2.71356403053649,"1475","Time3","High","M. capitata","Time3 High M. capitata","High M. capitata"
"864",4.80385311371884,"1239","Time3","High","M. capitata","Time3 High M. capitata","High M. capitata"
"865",1.20554150097346,"2534","Time3","High","M. capitata","Time3 High M. capitata","High M. capitata"
"866",-5.12054172241743,"1256","Time3","High","M. capitata","Time3 High M. capitata","High M. capitata"
"867",6.37635415091967,"1565","Time3","High","M. capitata","Time3 High M. capitata","High M. capitata"
"868",2.76104825177017,"1294","Time3","High","M. capitata","Time3 High M. capitata","High M. capitata"
"869",8.07991636603531,"1738","Time3","High","M. capitata","Time3 High M. capitata","High M. capitata"
"870",6.59206532055728,"1418","Time3","High","M. capitata","Time3 High M. capitata","High M. capitata"
"871",0.641587820068561,"1262","Time3","High","M. capitata","Time3 High M. capitata","High M. capitata"
"872",-2.88458273207049,"2058","Time3","High","M. capitata","Time3 High M. capitata","High M. capitata"
"873",6.22110118637808,"1713","Time3","High","M. capitata","Time3 High M. capitata","High M. capitata"
"874",-1.41213656480129,"1240","Time3","High","P. acuta","Time3 High P. acuta","High P. acuta"
"875",-6.17608579716518,"2076","Time3","High","P. acuta","Time3 High P. acuta","High P. acuta"
"876",-6.06698993637435,"1232","Time3","High","P. acuta","Time3 High P. acuta","High P. acuta"
"877",-4.70757765761824,"2981","Time3","High","P. acuta","Time3 High P. acuta","High P. acuta"
"878",-8.53270154174804,"1098","Time3","High","P. acuta","Time3 High P. acuta","High P. acuta"
"879",-8.09440611267648,"1580","Time3","High","P. acuta","Time3 High P. acuta","High P. acuta"
"880",-4.38236564953058,"1268","Time3","High","P. acuta","Time3 High P. acuta","High P. acuta"
"881",-7.32562589731443,"1168","Time3","High","P. acuta","Time3 High P. acuta","High P. acuta"
"882",-8.02789396365844,"1594","Time3","High","P. acuta","Time3 High P. acuta","High P. acuta"
"883",-6.11418481003612,"1605","Time3","High","P. acuta","Time3 High P. acuta","High P. acuta"
"884",-7.01889912045457,"2001","Time3","High","P. acuta","Time3 High P. acuta","High P. acuta"
"885",-6.37408502562701,"1269","Time3","High","P. acuta","Time3 High P. acuta","High P. acuta"
"886",0.868576310491806,"1421","Time3","High","P. acuta","Time3 High P. acuta","High P. acuta"
"887",-6.63886067980286,"1599","Time3","High","P. acuta","Time3 High P. acuta","High P. acuta"
"888",-0.37841298827038,"1640","Time3","High","P. acuta","Time3 High P. acuta","High P. acuta"
"889",1.73422258398059,"2744","Time3","High","P. acuta","Time3 High P. acuta","High P. acuta"
"890",7.85988924508514,"1753","Time3","Ambient","M. capitata","Time3 Ambient M. capitata","Ambient M. capitata"
"891",9.36336798057572,"1052","Time3","Ambient","M. capitata","Time3 Ambient M. capitata","Ambient M. capitata"
"892",7.26539741317205,"2996","Time3","Ambient","M. capitata","Time3 Ambient M. capitata","Ambient M. capitata"
"893",4.5231472879617,"1625","Time3","Ambient","M. capitata","Time3 Ambient M. capitata","Ambient M. capitata"
"894",6.77556558303537,"1210","Time3","Ambient","M. capitata","Time3 Ambient M. capitata","Ambient M. capitata"
"895",3.34242602916673,"1558","Time3","Ambient","M. capitata","Time3 Ambient M. capitata","Ambient M. capitata"
"896",-1.17361875363087,"1427","Time3","Ambient","M. capitata","Time3 Ambient M. capitata","Ambient M. capitata"
"897",5.80719493857395,"1076","Time3","Ambient","M. capitata","Time3 Ambient M. capitata","Ambient M. capitata"
"898",7.5770564791164,"1633","Time3","Ambient","M. capitata","Time3 Ambient M. capitata","Ambient M. capitata"
"899",4.35473724655665,"1161","Time3","Ambient","M. capitata","Time3 Ambient M. capitata","Ambient M. capitata"
"900",-1.89085707230833,"2413","Time3","Ambient","M. capitata","Time3 Ambient M. capitata","Ambient M. capitata"
"901",6.66892023950572,"1331","Time3","Ambient","M. capitata","Time3 Ambient M. capitata","Ambient M. capitata"
"902",3.01624289306835,"2565","Time3","Ambient","M. capitata","Time3 Ambient M. capitata","Ambient M. capitata"
"903",-2.11095951501862,"2874","Time3","Ambient","M. capitata","Time3 Ambient M. capitata","Ambient M. capitata"
"904",-2.75127535009318,"2741","Time3","Ambient","M. capitata","Time3 Ambient M. capitata","Ambient M. capitata"
"905",0.994670535395226,"1284","Time3","Ambient","M. capitata","Time3 Ambient M. capitata","Ambient M. capitata"
"906",2.79048012173193,"1449","Time3","Ambient","P. acuta","Time3 Ambient P. acuta","Ambient P. acuta"
"907",-2.10821721917864,"1156","Time3","Ambient","P. acuta","Time3 Ambient P. acuta","Ambient P. acuta"
"908",-5.25045286279329,"1047","Time3","Ambient","P. acuta","Time3 Ambient P. acuta","Ambient P. acuta"
"909",-4.53469413845036,"1556","Time3","Ambient","P. acuta","Time3 Ambient P. acuta","Ambient P. acuta"
"910",-2.85702278606308,"1577","Time3","Ambient","P. acuta","Time3 Ambient P. acuta","Ambient P. acuta"
"911",-7.67377312199211,"2072","Time3","Ambient","P. acuta","Time3 Ambient P. acuta","Ambient P. acuta"
"912",-7.34217184766651,"1230","Time3","Ambient","P. acuta","Time3 Ambient P. acuta","Ambient P. acuta"
"913",-7.08110150514312,"1445","Time3","Ambient","P. acuta","Time3 Ambient P. acuta","Ambient P. acuta"
"914",-2.01691981364612,"3001","Time3","Ambient","P. acuta","Time3 Ambient P. acuta","Ambient P. acuta"
"915",-6.00382588258043,"2854","Time3","Ambient","P. acuta","Time3 Ambient P. acuta","Ambient P. acuta"
"916",-6.08529527886324,"1482","Time3","Ambient","P. acuta","Time3 Ambient P. acuta","Ambient P. acuta"
"917",-2.80013424672817,"2554","Time3","Ambient","P. acuta","Time3 Ambient P. acuta","Ambient P. acuta"
"918",-1.92808591047225,"2088","Time3","Ambient","P. acuta","Time3 Ambient P. acuta","Ambient P. acuta"
"919",-0.797163163856554,"2194","Time3","Ambient","P. acuta","Time3 Ambient P. acuta","Ambient P. acuta"
"920",-0.883174681065657,"2872","Time3","Ambient","P. acuta","Time3 Ambient P. acuta","Ambient P. acuta"
"921",2.33319369269894,"2532","Time3","Ambient","P. acuta","Time3 Ambient P. acuta","Ambient P. acuta"
"922",10.0705121390636,"2734","Time4","Ambient","M. capitata","Time4 Ambient M. capitata","Ambient M. capitata"
"923",6.25865738213501,"1050","Time4","Ambient","M. capitata","Time4 Ambient M. capitata","Ambient M. capitata"
"924",8.66352897869173,"1048","Time4","Ambient","M. capitata","Time4 Ambient M. capitata","Ambient M. capitata"
"925",9.81122882161492,"1574","Time4","Ambient","M. capitata","Time4 Ambient M. capitata","Ambient M. capitata"
"926",5.86833449260433,"1093","Time4","Ambient","M. capitata","Time4 Ambient M. capitata","Ambient M. capitata"
"927",7.31207579959639,"1639","Time4","Ambient","M. capitata","Time4 Ambient M. capitata","Ambient M. capitata"
"928",8.27186524374959,"1740","Time4","Ambient","M. capitata","Time4 Ambient M. capitata","Ambient M. capitata"
"929",1.64370662742322,"1271","Time4","Ambient","M. capitata","Time4 Ambient M. capitata","Ambient M. capitata"
"930",8.60889440528741,"1544","Time4","Ambient","M. capitata","Time4 Ambient M. capitata","Ambient M. capitata"
"931",7.70713677861758,"2555","Time4","Ambient","M. capitata","Time4 Ambient M. capitata","Ambient M. capitata"
"932",8.35855154875654,"1721","Time4","Ambient","M. capitata","Time4 Ambient M. capitata","Ambient M. capitata"
"933",5.71070625850431,"2530","Time4","Ambient","M. capitata","Time4 Ambient M. capitata","Ambient M. capitata"
"934",9.93620286456368,"2754","Time4","Ambient","M. capitata","Time4 Ambient M. capitata","Ambient M. capitata"
"935",-4.99850899792186,"1344","Time4","Ambient","P. acuta","Time4 Ambient P. acuta","Ambient P. acuta"
"936",-3.26631438207041,"1213","Time4","Ambient","P. acuta","Time4 Ambient P. acuta","Ambient P. acuta"
"937",-3.47646255268844,"1750","Time4","Ambient","P. acuta","Time4 Ambient P. acuta","Ambient P. acuta"
"938",-7.15049421364359,"1278","Time4","Ambient","P. acuta","Time4 Ambient P. acuta","Ambient P. acuta"
"939",-8.25165665657406,"2535","Time4","Ambient","P. acuta","Time4 Ambient P. acuta","Ambient P. acuta"
"940",-1.17811851680979,"2010","Time4","Ambient","P. acuta","Time4 Ambient P. acuta","Ambient P. acuta"
"941",-5.85360282054016,"2009","Time4","Ambient","P. acuta","Time4 Ambient P. acuta","Ambient P. acuta"
"942",-6.41639376475896,"1079","Time4","Ambient","P. acuta","Time4 Ambient P. acuta","Ambient P. acuta"
"943",-1.88275973644878,"1638","Time4","Ambient","P. acuta","Time4 Ambient P. acuta","Ambient P. acuta"
"944",-7.91041317294572,"1106","Time4","Ambient","P. acuta","Time4 Ambient P. acuta","Ambient P. acuta"
"945",3.96530761587214,"1092","Time4","Ambient","P. acuta","Time4 Ambient P. acuta","Ambient P. acuta"
"946",-4.39400016966395,"3000","Time4","Ambient","P. acuta","Time4 Ambient P. acuta","Ambient P. acuta"
"947",2.70915783120426,"1231","Time4","Ambient","P. acuta","Time4 Ambient P. acuta","Ambient P. acuta"
"948",10.7534836263659,"1773","Time4","High","M. capitata","Time4 High M. capitata","High M. capitata"
"949",8.29407350223138,"1726","Time4","High","M. capitata","Time4 High M. capitata","High M. capitata"
"950",7.57556666947478,"1688","Time4","High","M. capitata","Time4 High M. capitata","High M. capitata"
"951",9.81172406362289,"2396","Time4","High","M. capitata","Time4 High M. capitata","High M. capitata"
"952",9.41593060289816,"1725","Time4","High","M. capitata","Time4 High M. capitata","High M. capitata"
"953",6.69710418000564,"2411","Time4","High","M. capitata","Time4 High M. capitata","High M. capitata"
"954",5.91592933612427,"1095","Time4","High","M. capitata","Time4 High M. capitata","High M. capitata"
"955",-3.77753972115565,"2740","Time4","High","M. capitata","Time4 High M. capitata","High M. capitata"
"956",6.36791806733688,"1624","Time4","High","M. capitata","Time4 High M. capitata","High M. capitata"
"957",5.25777030943719,"2183","Time4","High","M. capitata","Time4 High M. capitata","High M. capitata"
"958",0.352471683420501,"2995","Time4","High","P. acuta","Time4 High P. acuta","High P. acuta"
"959",5.7952627569694,"1222","Time4","High","P. acuta","Time4 High P. acuta","High P. acuta"
"960",-3.12009593607184,"1600","Time4","High","P. acuta","Time4 High P. acuta","High P. acuta"
"961",-1.38464127285843,"1208","Time4","High","P. acuta","Time4 High P. acuta","High P. acuta"
"962",-9.13373154252062,"1586","Time4","High","P. acuta","Time4 High P. acuta","High P. acuta"
"963",-7.37265814432604,"1326","Time4","High","P. acuta","Time4 High P. acuta","High P. acuta"
"964",-7.73666328753399,"1317","Time4","High","P. acuta","Time4 High P. acuta","High P. acuta"
"965",-9.31810195595124,"2391","Time4","High","P. acuta","Time4 High P. acuta","High P. acuta"
"966",-8.12393344014424,"1428","Time4","High","P. acuta","Time4 High P. acuta","High P. acuta"
"967",4.736388841596,"1454","Time4","High","P. acuta","Time4 High P. acuta","High P. acuta"
"968",-1.69119877030106,"2397","Time4","High","P. acuta","Time4 High P. acuta","High P. acuta"
"969",4.67610323855055,"2192","Time4","High","P. acuta","Time4 High P. acuta","High P. acuta"
"970",8.25034682036066,"1063","Time4","High","M. capitata","Time4 High M. capitata","High M. capitata"
"971",2.53698916027716,"1327","Time4","High","M. capitata","Time4 High M. capitata","High M. capitata"
"972",9.23130885181096,"1338","Time4","High","M. capitata","Time4 High M. capitata","High M. capitata"
"973",3.56519385270686,"2306","Time4","High","M. capitata","Time4 High M. capitata","High M. capitata"
"974",1.13163860130071,"1447","Time4","High","M. capitata","Time4 High M. capitata","High M. capitata"
"975",7.61011590688539,"1321","Time4","High","M. capitata","Time4 High M. capitata","High M. capitata"
"976",9.51419080282528,"2005","Time4","High","M. capitata","Time4 High M. capitata","High M. capitata"
"977",8.77905357632556,"1730","Time4","High","M. capitata","Time4 High M. capitata","High M. capitata"
"978",-2.21587576762299,"1277","Time4","High","M. capitata","Time4 High M. capitata","High M. capitata"
"979",8.24213183735234,"1341","Time4","High","M. capitata","Time4 High M. capitata","High M. capitata"
"980",4.6164415261046,"2998","Time4","High","M. capitata","Time4 High M. capitata","High M. capitata"
"981",0.455688907174641,"2204","Time4","High","M. capitata","Time4 High M. capitata","High M. capitata"
"982",-9.00367777565267,"1060","Time4","High","P. acuta","Time4 High P. acuta","High P. acuta"
"983",-7.51742632010054,"2156","Time4","High","P. acuta","Time4 High P. acuta","High P. acuta"
"984",-5.85463054007952,"2739","Time4","High","P. acuta","Time4 High P. acuta","High P. acuta"
"985",-9.21874538093281,"2855","Time4","High","P. acuta","Time4 High P. acuta","High P. acuta"
"986",-8.97970547514882,"1570","Time4","High","P. acuta","Time4 High P. acuta","High P. acuta"
"987",-6.42278984071149,"2180","Time4","High","P. acuta","Time4 High P. acuta","High P. acuta"
"988",-7.14000784620237,"2169","Time4","High","P. acuta","Time4 High P. acuta","High P. acuta"
"989",-9.95188683631823,"2552","Time4","High","P. acuta","Time4 High P. acuta","High P. acuta"
"990",-6.55716894725812,"1769","Time4","High","P. acuta","Time4 High P. acuta","High P. acuta"
"991",-2.03784251554343,"2528","Time4","High","P. acuta","Time4 High P. acuta","High P. acuta"
"992",-5.32336850422037,"1579","Time4","High","P. acuta","Time4 High P. acuta","High P. acuta"
"993",-2.03240581159989,"2988","Time4","High","P. acuta","Time4 High P. acuta","High P. acuta"
"994",10.5064615602249,"1236","Time4","Ambient","M. capitata","Time4 Ambient M. capitata","Ambient M. capitata"
"995",4.05392691415412,"1736","Time4","Ambient","M. capitata","Time4 Ambient M. capitata","Ambient M. capitata"
"996",9.5974723758541,"1121","Time4","Ambient","M. capitata","Time4 Ambient M. capitata","Ambient M. capitata"
"997",10.0338241271825,"1258","Time4","Ambient","M. capitata","Time4 Ambient M. capitata","Ambient M. capitata"
"998",9.82608246431798,"2212","Time4","Ambient","M. capitata","Time4 Ambient M. capitata","Ambient M. capitata"
"999",10.1217700885004,"1302","Time4","Ambient","M. capitata","Time4 Ambient M. capitata","Ambient M. capitata"
"1000",10.0217801721319,"1775","Time4","Ambient","M. capitata","Time4 Ambient M. capitata","Ambient M. capitata"
"1001",8.79405336461268,"2172","Time4","Ambient","M. capitata","Time4 Ambient M. capitata","Ambient M. capitata"
"1002",9.62683577485412,"1308","Time4","Ambient","M. capitata","Time4 Ambient M. capitata","Ambient M. capitata"
"1003",6.84799936838291,"1243","Time4","Ambient","M. capitata","Time4 Ambient M. capitata","Ambient M. capitata"
"1004",10.6642601246179,"1426","Time4","Ambient","M. capitata","Time4 Ambient M. capitata","Ambient M. capitata"
"1005",5.85911695272688,"1595","Time4","Ambient","M. capitata","Time4 Ambient M. capitata","Ambient M. capitata"
"1006",9.64923849050354,"2153","Time4","Ambient","M. capitata","Time4 Ambient M. capitata","Ambient M. capitata"
"1007",1.7106246419747,"2388","Time4","Ambient","P. acuta","Time4 Ambient P. acuta","Ambient P. acuta"
"1008",-1.92666850166008,"1676","Time4","Ambient","P. acuta","Time4 Ambient P. acuta","Ambient P. acuta"
"1009",-9.16494330944141,"1588","Time4","Ambient","P. acuta","Time4 Ambient P. acuta","Ambient P. acuta"
"1010",-1.30929040539948,"1583","Time4","Ambient","P. acuta","Time4 Ambient P. acuta","Ambient P. acuta"
"1011",-9.19090714085553,"2864","Time4","Ambient","P. acuta","Time4 Ambient P. acuta","Ambient P. acuta"
"1012",0.554714585119454,"1998","Time4","Ambient","P. acuta","Time4 Ambient P. acuta","Ambient P. acuta"
"1013",-4.3385687061048,"1068","Time4","Ambient","P. acuta","Time4 Ambient P. acuta","Ambient P. acuta"
"1014",-7.21204689187175,"1212","Time4","Ambient","P. acuta","Time4 Ambient P. acuta","Ambient P. acuta"
"1015",-4.31663706038367,"1297","Time4","Ambient","P. acuta","Time4 Ambient P. acuta","Ambient P. acuta"
"1016",-4.84441814020443,"1103","Time4","Ambient","P. acuta","Time4 Ambient P. acuta","Ambient P. acuta"
"1017",-6.93041834255172,"1044","Time4","Ambient","P. acuta","Time4 Ambient P. acuta","Ambient P. acuta"
"1018",-0.418096694785195,"2191","Time4","Ambient","P. acuta","Time4 Ambient P. acuta","Ambient P. acuta"
"1019",10.2714302569114,"2999","Time4","High","M. capitata","Time4 High M. capitata","High M. capitata"
"1020",7.91029425133476,"1307","Time4","High","M. capitata","Time4 High M. capitata","High M. capitata"
"1021",4.40761493934225,"2025","Time4","High","M. capitata","Time4 High M. capitata","High M. capitata"
"1022",6.39224919967151,"1744","Time4","High","M. capitata","Time4 High M. capitata","High M. capitata"
"1023",0.055714546201863,"1475","Time4","High","M. capitata","Time4 High M. capitata","High M. capitata"
"1024",3.48186160630749,"1239","Time4","High","M. capitata","Time4 High M. capitata","High M. capitata"
"1025",1.8749667335123,"2534","Time4","High","M. capitata","Time4 High M. capitata","High M. capitata"
"1026",5.08354503574012,"1565","Time4","High","M. capitata","Time4 High M. capitata","High M. capitata"
"1027",-0.604250642868614,"1294","Time4","High","M. capitata","Time4 High M. capitata","High M. capitata"
"1028",9.70750707222269,"1738","Time4","High","M. capitata","Time4 High M. capitata","High M. capitata"
"1029",2.99272465015395,"1262","Time4","High","M. capitata","Time4 High M. capitata","High M. capitata"
"1030",-5.07384919811282,"2058","Time4","High","M. capitata","Time4 High M. capitata","High M. capitata"
"1031",4.26387409133535,"1713","Time4","High","M. capitata","Time4 High M. capitata","High M. capitata"
"1032",-8.93656745635879,"2076","Time4","High","P. acuta","Time4 High P. acuta","High P. acuta"
"1033",-9.402230449306,"1232","Time4","High","P. acuta","Time4 High P. acuta","High P. acuta"
"1034",-9.03876380665024,"2981","Time4","High","P. acuta","Time4 High P. acuta","High P. acuta"
"1035",-8.65365152996656,"1580","Time4","High","P. acuta","Time4 High P. acuta","High P. acuta"
"1036",-8.69634403997635,"1268","Time4","High","P. acuta","Time4 High P. acuta","High P. acuta"
"1037",-8.88921670068943,"1168","Time4","High","P. acuta","Time4 High P. acuta","High P. acuta"
"1038",-5.83165875957005,"1605","Time4","High","P. acuta","Time4 High P. acuta","High P. acuta"
"1039",-9.78680194052294,"2001","Time4","High","P. acuta","Time4 High P. acuta","High P. acuta"
"1040",-7.892751334546,"1269","Time4","High","P. acuta","Time4 High P. acuta","High P. acuta"
"1041",-6.58464170127547,"1599","Time4","High","P. acuta","Time4 High P. acuta","High P. acuta"
"1042",-4.31603189240934,"1640","Time4","High","P. acuta","Time4 High P. acuta","High P. acuta"
"1043",-0.108995855897552,"2744","Time4","High","P. acuta","Time4 High P. acuta","High P. acuta"
"1044",10.6353198660642,"1052","Time4","Ambient","M. capitata","Time4 Ambient M. capitata","Ambient M. capitata"
"1045",9.58607856320536,"2996","Time4","Ambient","M. capitata","Time4 Ambient M. capitata","Ambient M. capitata"
"1046",7.74481915513561,"1625","Time4","Ambient","M. capitata","Time4 Ambient M. capitata","Ambient M. capitata"
"1047",7.98432157138324,"1558","Time4","Ambient","M. capitata","Time4 Ambient M. capitata","Ambient M. capitata"
"1048",-2.8017328488514,"1427","Time4","Ambient","M. capitata","Time4 Ambient M. capitata","Ambient M. capitata"
"1049",9.32252911819601,"1076","Time4","Ambient","M. capitata","Time4 Ambient M. capitata","Ambient M. capitata"
"1050",9.11585358642393,"1161","Time4","Ambient","M. capitata","Time4 Ambient M. capitata","Ambient M. capitata"
"1051",-1.61258878235761,"2413","Time4","Ambient","M. capitata","Time4 Ambient M. capitata","Ambient M. capitata"
"1052",8.90270336378297,"1331","Time4","Ambient","M. capitata","Time4 Ambient M. capitata","Ambient M. capitata"
"1053",5.38242788367965,"2874","Time4","Ambient","M. capitata","Time4 Ambient M. capitata","Ambient M. capitata"
"1054",-0.59342355525042,"2741","Time4","Ambient","M. capitata","Time4 Ambient M. capitata","Ambient M. capitata"
"1055",4.5416311914746,"1284","Time4","Ambient","M. capitata","Time4 Ambient M. capitata","Ambient M. capitata"
"1056",3.97188753222362,"1156","Time4","Ambient","P. acuta","Time4 Ambient P. acuta","Ambient P. acuta"
"1057",-5.94024012027582,"1047","Time4","Ambient","P. acuta","Time4 Ambient P. acuta","Ambient P. acuta"
"1058",-4.46813037884942,"1556","Time4","Ambient","P. acuta","Time4 Ambient P. acuta","Ambient P. acuta"
"1059",-1.40618744688992,"2072","Time4","Ambient","P. acuta","Time4 Ambient P. acuta","Ambient P. acuta"
"1060",-8.31584640770294,"1230","Time4","Ambient","P. acuta","Time4 Ambient P. acuta","Ambient P. acuta"
"1061",-3.13639429704134,"1445","Time4","Ambient","P. acuta","Time4 Ambient P. acuta","Ambient P. acuta"
"1062",-6.79493274314109,"2854","Time4","Ambient","P. acuta","Time4 Ambient P. acuta","Ambient P. acuta"
"1063",-8.97780586179523,"1482","Time4","Ambient","P. acuta","Time4 Ambient P. acuta","Ambient P. acuta"
"1064",-1.60729415516387,"2554","Time4","Ambient","P. acuta","Time4 Ambient P. acuta","Ambient P. acuta"
"1065",5.61846396217763,"2194","Time4","Ambient","P. acuta","Time4 Ambient P. acuta","Ambient P. acuta"
"1066",-6.5273249574547,"2872","Time4","Ambient","P. acuta","Time4 Ambient P. acuta","Ambient P. acuta"
"1067",0.00524515181682219,"2532","Time4","Ambient","P. acuta","Time4 Ambient P. acuta","Ambient P. acuta"
"1068",9.16445877055221,"2734","Time5","Ambient","M. capitata","Time5 Ambient M. capitata","Ambient M. capitata"
"1069",2.59319171689869,"1050","Time5","Ambient","M. capitata","Time5 Ambient M. capitata","Ambient M. capitata"
"1070",7.32006290251983,"1048","Time5","Ambient","M. capitata","Time5 Ambient M. capitata","Ambient M. capitata"
"1071",5.4598185717599,"1574","Time5","Ambient","M. capitata","Time5 Ambient M. capitata","Ambient M. capitata"
"1072",-2.65682531278261,"1093","Time5","Ambient","M. capitata","Time5 Ambient M. capitata","Ambient M. capitata"
"1073",4.19881038696172,"1639","Time5","Ambient","M. capitata","Time5 Ambient M. capitata","Ambient M. capitata"
"1074",5.46448596847212,"1740","Time5","Ambient","M. capitata","Time5 Ambient M. capitata","Ambient M. capitata"
"1075",-6.28830414574196,"1271","Time5","Ambient","M. capitata","Time5 Ambient M. capitata","Ambient M. capitata"
"1076",5.58131512622028,"1544","Time5","Ambient","M. capitata","Time5 Ambient M. capitata","Ambient M. capitata"
"1077",7.59388551410303,"2555","Time5","Ambient","M. capitata","Time5 Ambient M. capitata","Ambient M. capitata"
"1078",2.90371332297819,"1721","Time5","Ambient","M. capitata","Time5 Ambient M. capitata","Ambient M. capitata"
"1079",-2.46037587677366,"2530","Time5","Ambient","M. capitata","Time5 Ambient M. capitata","Ambient M. capitata"
"1080",9.37496137109262,"2754","Time5","Ambient","M. capitata","Time5 Ambient M. capitata","Ambient M. capitata"
"1081",-7.31792292514669,"1344","Time5","Ambient","P. acuta","Time5 Ambient P. acuta","Ambient P. acuta"
"1082",-8.15675647819629,"1213","Time5","Ambient","P. acuta","Time5 Ambient P. acuta","Ambient P. acuta"
"1083",-6.34459478348926,"1750","Time5","Ambient","P. acuta","Time5 Ambient P. acuta","Ambient P. acuta"
"1084",-9.46622280471365,"1278","Time5","Ambient","P. acuta","Time5 Ambient P. acuta","Ambient P. acuta"
"1085",-10.5519393641223,"2535","Time5","Ambient","P. acuta","Time5 Ambient P. acuta","Ambient P. acuta"
"1086",-4.59088613412651,"2010","Time5","Ambient","P. acuta","Time5 Ambient P. acuta","Ambient P. acuta"
"1087",-10.5753404547771,"2009","Time5","Ambient","P. acuta","Time5 Ambient P. acuta","Ambient P. acuta"
